,tweet,clean_tweet,hastags,attherate,urls,emojis,label
765,Happy last Friday of Ramadan to all! May ALLAH accept our all prayers and this last Friday of Ramadan bring health happiness peace and prosperity for all of us! Don't forget to pray for humanity to get rid of this Covid19 pandemic!! May ALLAH almighty help us all! Ameen 🙏🤲🏼  https://t.co/mtchtZofca,happi friday ramadan allah accept prayer friday ramadan bring health happi peac prosper dont forget pray human rid covid pandem allah almighti help ameen ,[],[],['https://t.co/mtchtZofca'],"['🙏', '🤲🏼']",0
766,May Allah SWT bless everyone on this beautiful day and let us all pray that Allah Pak has mercy on us and protect everyone from #COVID19 #jummatulwida #JummaMubarak  https://t.co/ld7zReTXp8,allah swt bless beauti day pray allah pak merci protect ,"['#COVID19', '#jummatulwida', '#JummaMubarak']",[],['https://t.co/ld7zReTXp8'],[],0
767,Andra pradesh CM Sensational Decision on covid-19 second wave.  Maharashtra too has such sincere and dynamic CM to declare this sternly.. @uddhavthackeray @prithvrj @Awhadspeaks @satejp @nawabmalikncp @mieknathshinde  https://t.co/NHsyP6vLd3,andra pradesh sensat decis covid second wave maharashtra sincer dynam declar sternli ,[],"['@uddhavthackeray', '@prithvrj', '@Awhadspeaks', '@satejp', '@nawabmalikncp', '@mieknathshinde']",['https://t.co/NHsyP6vLd3'],[],0
769,"@ManPin @xrockybrux COVID-19 related deaths in rural districts of India are outpacing those in urban areas, as medical shortages exacerbate problems across the country.  See what lengths some villagers have to go to in an attempt to find care.    https://t.co/jvgmEaha37  https://t.co/tulbc1VoPj",covid relat death rural district india outpac urban area medic shortag exacerb problem countri length villag attempt find care ,[],"['@ManPin', '@xrockybrux']","['https://t.co/jvgmEaha37', 'https://t.co/tulbc1VoPj']",[],0
770,Truth vs Fake Hype  #bengaluru #bangalore #BBMP #covid #COVID19 #Covid19India #coronavirus #coronavirusindia   https://t.co/9LvC8DzSsC  https://t.co/jH2P8dKn3c,truth fake hype ,"['#bengaluru', '#bangalore', '#BBMP', '#covid', '#COVID19', '#Covid19India', '#coronavirus', '#coronavirusindia']",[],"['https://t.co/9LvC8DzSsC', 'https://t.co/jH2P8dKn3c']",[],0
771,#COVID19 Nightmares: 4-Year-Old Watches His Grandparents Corpses Decay For A Day. Salute to the spirit of Irtiza Bhai and @farhanreporter who helped them.   https://t.co/s3nfr9fZsR,nightmar yearold watch grandpar corp decay day salut spirit irtiza bhai help ,['#COVID19'],['@farhanreporter'],['https://t.co/s3nfr9fZsR'],[],0
772,"@commissionerlhr @CaptainUsman Great work Sir !   We, the citizens should must understand that government is doing all this in public interest !   Lives matter !   #Covid #COVID19 #SOPs #sopsbetterthanventilator #lockdown2021 #Lahore #StayHome #StayHomeStaySafe",great work citizen understand govern public interest life matter ,"['#Covid', '#COVID19', '#SOPs', '#sopsbetterthanventilator', '#lockdown2021', '#Lahore', '#StayHome', '#StayHomeStaySafe']","['@commissionerlhr', '@CaptainUsman']",[],[],0
773,"“India will see a staggering 1 million deaths from COVID-19 by Aug 1. If that outcome were to happen, Modi's government would be responsible for presiding over a self-inflicted national catastrophe,"" - #Lancet   #COVID19India #Oxygen #helpindia",india stagger million death covid aug outcom happen modi govern respons presid selfinflict nation catastroph ,"['#Lancet', '#COVID19India', '#Oxygen', '#helpindia']",[],[],[],0
774,Please follow SOPs people of #Balochistan and help decrease the highest #COVID19 positivity ratio of #Quetta amongst all the cities of #Pakistan Thankyou Sir @noorulhaqbaloch for this timely and most important message to public before #EidUlFitr,follow sop peopl help decreas highest posit ratio citi thankyou time import messag public ,"['#Balochistan', '#COVID19', '#Quetta', '#Pakistan', '#EidUlFitr']",['@noorulhaqbaloch'],[],[],0
776,Free Covid-19 Medical Consultation By Expert &amp; Senior Doctors Through AIMIS Help Line No:7897138420 By All India Muslim Intellectual Society. Call Us Anytime Between 11am to 11pm. #CoronaSecondWave #COVID19India #StayStrongIndia  https://t.co/v1GLwRxpAe,free covid medic consult expert senior doctor aimi help india muslim intellectu societi anytim ,"['#CoronaSecondWave', '#COVID19India', '#StayStrongIndia']",[],['https://t.co/v1GLwRxpAe'],[],0
777,"#covid19 Situation 8/5/21 Positivity rate in 𝙆𝙖𝙧𝙖𝙘𝙝𝙞 going up ⬆️⬆️ Thanks to your 𝙎𝙝𝙤𝙥𝙥𝙞𝙣𝙜 𝙎𝙥𝙧𝙚𝙚 , 𝙇𝙖𝙘𝙠 𝙤𝙛 𝙎𝙊𝙋𝙨 &amp; 𝘾𝙖𝙧𝙚𝙡𝙚𝙨𝙨𝙣𝙚𝙨𝙨 .  14.5% now   courtesy Abdul Rehman Pirzado  https://t.co/EgeviprOlL",situat posit rate courtesi abdul rehman pirzado ,['#covid19'],[],['https://t.co/EgeviprOlL'],"['⬆️', '⬆️']",0
778,Urgent plasma needed for a patient  Blood group- B+ve Location- Manas Hospital Noida Contact- Daleep Kumar  Ph - 9818661212 Name of the patient- Parmeshori Devi Garyali  Covid 19 recovered patients please contact.,urgent plasma patient blood group bve locat mana hospit noida contact daleep kumar patient parmeshori devi garyali covid recov patient contact ,[],[],[],[],0
779,COVID19 is real. I repeat. COVID19 IS REAL!!!,covid real repeat covid real ,[],[],[],[],0
780,The @hydcitypolice has set up a 24hour help desk with the help of paramedics at King Kothi District Hospital in #hyderabad. #COVID19 Patients and their assistants can call 9490616536 for info on the availability of oxygen beds and ventilators. #BedsAvailability @CPHydCity @KTRTRS,set hour help desk help paramed king kothi district hospit patient assist info avail oxygen bed ventil ,"['#hyderabad.', '#COVID19', '#BedsAvailability']","['@hydcitypolice', '@CPHydCity', '@KTRTRS']",[],[],0
781,#Sorry #Doctor …. #Shopping is more #Important #COVID19 #EidUlFitr2021  https://t.co/jjOb2Mjxjf,,"['#Sorry', '#Doctor', '#Shopping', '#Important', '#COVID19', '#EidUlFitr2021']",[],['https://t.co/jjOb2Mjxjf'],[],0
782,"#Germany has sent an #OxygenPlant with the capacity of generating 4,00,000 litres of #oxygen . Plant will serve DRDO operated Sardar Vallabhbhai Patel Covid Hospital. German Ambassador to India @AmbLindnerIndia inspected the Plant. #COVID19 #IndiaNeedsOxygen 🙏🏻 @GermanyinIndia  https://t.co/3c1orOfbzx",sent capac gener litr plant serv drdo oper sardar vallabhbhai patel covid hospit german ambassador india inspect plant ,"['#Germany', '#OxygenPlant', '#oxygen', '#COVID19', '#IndiaNeedsOxygen']","['@AmbLindnerIndia', '@GermanyinIndia']",['https://t.co/3c1orOfbzx'],['🙏🏻'],0
783,"People in western nations helped each other, the governments did not, the same is happening in India. Let’s see what will be the attitude of our nation in the next few days or after eid ! 🤞#COVID19 #COVID19India #StayHome",peopl western nation help govern happen india attitud nation day eid ,"['#COVID19India', '#StayHome']",[],[],['🤞'],0
784,A competition seems to be on between the two communities to see who spreads #COVID19 more? #Kumbh or #MeccaMasjid ... 🤔,competit commun spread ,"['#COVID19', '#Kumbh', '#MeccaMasjid']",[],[],['🤔'],0
785,"A shipment of 50 #ventilators and 25,000 vials of #Remdesivir arrives in #Delhi from #Canada   #COVID19 #IndianLivesMatter #CanadaRemembers #JustinTrudeau @JustinTrudeau 🙏🏻  https://t.co/cjAk3ihYxP",shipment vial arriv ,"['#ventilators', '#Remdesivir', '#Delhi', '#Canada', '#COVID19', '#IndianLivesMatter', '#CanadaRemembers', '#JustinTrudeau']",['@JustinTrudeau'],['https://t.co/cjAk3ihYxP'],['🙏🏻'],0
786,"78% were unvaccinated out of 1706 cases existed on Friday, and 94% of the unvaccinated cases that are in intensive care.  https://t.co/itk3N7vGyJ  #Bahrain #Commit4Bahrain #VACCINATEANDSTAYSAFE #vaccinated #COVID19 #coronavirus #بحرين #vaccinate",unvaccin case exist friday unvaccin case intens care ,"['#Bahrain', '#Commit4Bahrain', '#VACCINATEANDSTAYSAFE', '#vaccinated', '#COVID19', '#coronavirus', '#بحرين', '#vaccinate']",[],['https://t.co/itk3N7vGyJ'],[],0
788,"#Assam reports 5756 new #COVID19 cases, 3053 recoveries and 50 #deaths on Saturday .  Total cases 2,89,069 Death toll 1,628  Active cases 36,799 #AssamCovidUpdate",report new case recoveri saturday total case death toll activ case ,"['#Assam', '#COVID19', '#deaths', '#AssamCovidUpdate']",[],[],[],0
789,✅Indonesia mengatakan India dan Malaysia gagal dalam mengatasi kes Covid-19 😷 . ✅IG: @leroy_media . #leroygroup#leroycrewproductions#leroylegacy#leroyfantastic#leroymedia#theleroy#theleroycafe#leroylux#talentmanagement#liaison#entertainment#media#celebrity#host#booking  https://t.co/tezUpDnhEs,indonesia mengatakan india dan malaysia gagal dalam mengatasi covid ,['#leroygroup#leroycrewproductions#leroylegacy#leroyfantastic#leroymedia#theleroy#theleroycafe#leroylux#talentmanagement#liaison#entertainment#media#celebrity#host#booking'],['@leroy_media'],['https://t.co/tezUpDnhEs'],"['✅', '😷', '✅']",0
790,Aircraft carrying 1900 #oxygen cannulas &amp; 396 #oxygencylinders from #Austria and 500 oxygen cylinders from #CzechRepublic arrived in #India earlier today. #COVID19 #IndianLivesMatter #IndiaNeedsOxygen  https://t.co/uPsSRgGb8H,aircraft carri cannula oxygen cylind arriv earlier today ,"['#oxygen', '#oxygencylinders', '#Austria', '#CzechRepublic', '#India', '#COVID19', '#IndianLivesMatter', '#IndiaNeedsOxygen']",[],['https://t.co/uPsSRgGb8H'],[],0
791,@NasirKhuehami @owais_ias it was my closer one. Bandipora Hospital is like Bank which runs only in office hours. this is pandemic dieses. For #Covid19 test there should be 24x7 service.,closer bandipora hospit like bank offic hour pandem diesi test servic ,['#Covid19'],"['@NasirKhuehami', '@owais_ias']",[],[],0
792,"RIP those who died in 2020_21 Due to COVID_19,  Don't skip this post without leaving a heart.. ❤ @pathan_sumaya  https://t.co/uvKe1siPq1",rip die covid dont skip post leav heart ,[],['@pathan_sumaya'],['https://t.co/uvKe1siPq1'],['❤'],0
793,Feel fresh and more active #healthyeating #healthyliving #healthcare #healthylife #immunity #immunebooster #immunityboost #sidha #sidhha #covid_19 #covid19india #covid19protection  https://t.co/4w0WVQppaL,feel fresh activ ,"['#healthyeating', '#healthyliving', '#healthcare', '#healthylife', '#immunity', '#immunebooster', '#immunityboost', '#sidha', '#sidhha', '#covid_19', '#covid19india', '#covid19protection']",[],['https://t.co/4w0WVQppaL'],[],0
794,"International assistance in #CovidCrisis : #Oxygencylinders from the #US &amp; #BiPAP machines from #UAE at Safdarjung Hospital, New Delhi. #COVID19 #IndianLivesMatter #COVID19India #COVIDEmergency  https://t.co/zJPWLq3wiE",intern assist machin safdarjung hospit new delhi ,"['#CovidCrisis', '#Oxygencylinders', '#US', '#BiPAP', '#UAE', '#COVID19', '#IndianLivesMatter', '#COVID19India', '#COVIDEmergency']",[],['https://t.co/zJPWLq3wiE'],[],0
795,Relief to see this statistics. #Odisha having lowest #CovidDeaths per million &amp; only state limited to a Single Digit number. I pray n hope this never become double digit &amp; whole World to became #COVID19 Free. Now #Odisha safest State to Live 🤞 #COVID19India #COVIDSecondWave #TOI  https://t.co/Jxk3dMH0w4,relief statist lowest million state limit singl digit number pray hope doubl digit world free safest state live ,"['#Odisha', '#CovidDeaths', '#COVID19', '#Odisha', '#COVID19India', '#COVIDSecondWave', '#TOI']",[],['https://t.co/Jxk3dMH0w4'],['🤞'],0
796,@Shashee_V @TelanganaCMO @TelanganaCS @KTRTRS @anusha_puppala @HiHyderabad @HydWatch @WeAreHyderabad #lockdown isn't a solution... People's should follow the #COVID19 protocols.,isnt solut peopl follow protocol ,"['#lockdown', '#COVID19']","['@Shashee_V', '@TelanganaCMO', '@TelanganaCS', '@KTRTRS', '@anusha_puppala', '@HiHyderabad', '@HydWatch', '@WeAreHyderabad']",[],[],0
797,"COVID-19 is the worst disease 🦠 in the world, and I think it’s due to violations on #Kashmiris where is the UN? where is Humanity? If this will not stop, then get ready for more worst than COVID-19. #Palestine #GazaUnderAttack #Covid_19 #ISupportPalestine #imrankhanPTI #Pakistan",covid worst diseas world violat human stop readi worst covid ,"['#Kashmiris', '#Palestine', '#GazaUnderAttack', '#Covid_19', '#ISupportPalestine', '#imrankhanPTI', '#Pakistan']",[],[],['🦠'],0
798,Will aid come under Malaysia’s latest MCO? Here are eight key Covid-19 relief measures and what happened to them  https://t.co/ZpNgtZzEBm,aid malaysia latest mco key covid relief measur happen ,[],[],['https://t.co/ZpNgtZzEBm'],[],0
800,We're still not out of the woods as far as #CoVid19 goes. Here's hoping for recovery and more #devresearch and insight coming your way from us soon! #ppventures  https://t.co/DXE0uCUI5o,wood far here hop recoveri insight way soon ,"['#CoVid19', '#devresearch', '#ppventures']",[],['https://t.co/DXE0uCUI5o'],[],0
801,"Stop whining and complaining about the MCO people, Covid19 deaths are real, my schoolmate tengah nazak skg di hospital under ventilation n in coma, both kidneys failed this morning. Lets do our part to fight Covid19, follow SOP!   https://t.co/lityk14P63",stop whine complain mco peopl covid death real schoolmat tengah nazak skg hospit ventil coma kidney fail morn fight covid follow sop ,[],[],['https://t.co/lityk14P63'],[],0
802,Lost a brilliant student and excellent Field Epidemiologist yesterday  Dr Akbar Ali Ghangro Winner of multiple top awards in epidemiology and leading fight against #COVID19 from the front since first cases were diagnosed in Pakistan in Feb 2020  https://t.co/XXTKyA0t6f,lose brilliant student excel field epidemiologist yesterday akbar ali ghangro winner multipl award epidemiolog lead fight case diagnos pakistan feb ,['#COVID19'],[],['https://t.co/XXTKyA0t6f'],[],0
803,"WHO Chief Scientist says #India ‘s #COVID19 figures worrying, calls for exercises to report actual numbers. #COVIDEmergency #COVID19India #COVID19     https://t.co/AAAEiCdcaJ",chief scientist figur worri call exercis report actual number ,"['#India', '#COVID19', '#COVIDEmergency', '#COVID19India', '#COVID19']",[],['https://t.co/AAAEiCdcaJ'],[],0
804,Hope life is restored to normalcy throughout the world that has been not the same after the #CoronavirusPandemic #COVID19   CC apa #FirdousAshiqAwan,hope life restor normalci world apa ,"['#CoronavirusPandemic', '#COVID19', '#FirdousAshiqAwan']",[],[],[],0
806,"*BJP leader Syeeda Ladakhi dies of COVID-19 in Leh*  &gt;&gt;&gt; Leh, May 11:  BJP leader from Ladakh region, Sayeeda Ladakhi died due to COVID-19 at Sonam Nabroo Memorial (SNM) Hospital in Leh after fighting the virus for a couple of days.                An official told that Syeeda was",bjp leader syeeda ladakhi covid leh gtgtgt leh bjp leader ladakh region sayeeda ladakhi die covid sonam nabroo memori snm hospit leh fight viru coupl day offici told syeeda ,[],[],[],[],0
