,Unnamed: 0,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken,clean_tweet
311,311,"Don't give choice of vaccines to fellow Indians Covishield, Covaxin, Pfizer's, Sputnik and many other in pipeline...Isme bhi colour print mangna shuru Kar denge...  @ca_luckyagl",en,[],['@ca_luckyagl'],[],"['Do', ""n't"", 'give', 'choice', 'of', 'vaccines', 'to', 'fellow', 'Indians', 'Covishield', 'Covaxin', 'Pfizer', ""'s"", 'Sputnik', 'and', 'many', 'other', 'in', 'pipeline', 'Isme', 'bhi', 'colour', 'print', 'mangna', 'shuru', 'Kar', 'denge', 'ca_luckyagl']","['Sputnik', 'many', 'Pfizer', 'Isme', 'Do', 'Covaxin', 'shuru', 'Indians', 'vaccines', ""n't"", 'fellow', 'give', 'Kar', 'choice', 'colour', ""'s"", 'ca_luckyagl', 'bhi', 'Covishield', 'print', 'denge', 'mangna', 'pipeline']",Dont give choice of vaccines to fellow Indians Covishield Covaxin Pfizers Sputnik and many other in pipelineIsme bhi colour print mangna shuru Kar denge 
312,312,"3. Vaccines were exported before Vaccinating the country's citizens 4. Everyone who had the opportunity to make money,  sold vaccines worth 2k at 40k 5. Humanity as a concept does not seem to exist at all 6. Doctor's should've been helped by government but are left to die Cont.",en,[],[],[],"['3', 'Vaccines', 'were', 'exported', 'before', 'Vaccinating', 'the', 'country', ""'s"", 'citizens', '4', 'Everyone', 'who', 'had', 'the', 'opportunity', 'to', 'make', 'money', 'sold', 'vaccines', 'worth', '2k', 'at', '40k', '5', 'Humanity', 'as', 'a', 'concept', 'does', 'not', 'seem', 'to', 'exist', 'at', 'all', '6', 'Doctor', ""'s"", 'should', ""'ve"", 'been', 'helped', 'by', 'government', 'but', 'are', 'left', 'to', 'die', 'Cont']","['2k', '4', 'concept', 'Cont', 'seem', 'vaccines', ""'ve"", '5', 'government', 'Everyone', 'die', 'opportunity', 'citizens', 'Humanity', 'Vaccines', 'Doctor', '6', 'left', 'worth', 'make', 'helped', 'Vaccinating', 'sold', ""'s"", '40k', 'exported', '3', 'exist', 'country', 'money']",3 Vaccines were exported before Vaccinating the countrys citizens 4 Everyone who had the opportunity to make money sold vaccines worth 2k at 40k 5 Humanity as a concept does not seem to exist at all 6 Doctors shouldve been helped by government but are left to die Cont
313,313,"@mybmc @CMOMaharashtra @mayor_mumbai @AslamShaikh_MLA @AUThackeray @PIBMumbai @rajeshtope11 @mybmcPHD @mybmcHealthDept What about people who have an appointment ? Do they have to jostle for space and vaccine with the walk in centers ? I don't see separate lines at vaccination centers, hence asking.",en,[],"['@mybmc', '@CMOMaharashtra', '@mayor_mumbai', '@AslamShaikh_MLA', '@AUThackeray', '@PIBMumbai', '@rajeshtope11', '@mybmcPHD', '@mybmcHealthDept']",[],"['mybmc', 'CMOMaharashtra', 'mayor_mumbai', 'AslamShaikh_MLA', 'AUThackeray', 'PIBMumbai', 'rajeshtope11', 'mybmcPHD', 'mybmcHealthDept', 'What', 'about', 'people', 'who', 'have', 'an', 'appointment', 'Do', 'they', 'have', 'to', 'jostle', 'for', 'space', 'and', 'vaccine', 'with', 'the', 'walk', 'in', 'centers', 'I', 'do', ""n't"", 'see', 'separate', 'lines', 'at', 'vaccination', 'centers', 'hence', 'asking']","['walk', 'Do', 'vaccination', 'people', 'jostle', ""n't"", 'What', 'mybmcHealthDept', 'appointment', 'centers', 'mybmcPHD', 'AslamShaikh_MLA', 'mybmc', 'asking', 'separate', 'mayor_mumbai', 'lines', 'AUThackeray', 'PIBMumbai', 'vaccine', 'see', 'I', 'CMOMaharashtra', 'hence', 'space', 'rajeshtope11']", What about people who have an appointment  Do they have to jostle for space and vaccine with the walk in centers  I dont see separate lines at vaccination centers hence asking
314,314,"The cowin working should be smooth and there should be clarity. It doesn't specify against each hospital which vaccine they are providing. If a person going for 2nd dose, how does he know if it's not specified against the hospital. Too many glitches. @drharshvardhan @MoHFW_INDIA",en,[],"['@drharshvardhan', '@MoHFW_INDIA']",[],"['The', 'cowin', 'working', 'should', 'be', 'smooth', 'and', 'there', 'should', 'be', 'clarity', 'It', 'does', ""n't"", 'specify', 'against', 'each', 'hospital', 'which', 'vaccine', 'they', 'are', 'providing', 'If', 'a', 'person', 'going', 'for', '2nd', 'dose', 'how', 'does', 'he', 'know', 'if', 'it', ""'s"", 'not', 'specified', 'against', 'the', 'hospital', 'Too', 'many', 'glitches', 'drharshvardhan', 'MoHFW_INDIA']","['many', 'know', 'Too', 'going', 'specify', 'drharshvardhan', 'specified', ""n't"", 'smooth', 'hospital', 'providing', 'clarity', 'It', 'If', 'MoHFW_INDIA', 'vaccine', 'person', ""'s"", '2nd', 'working', 'cowin', 'dose', 'The', 'glitches']",The cowin working should be smooth and there should be clarity It doesnt specify against each hospital which vaccine they are providing If a person going for 2nd dose how does he know if its not specified against the hospital Too many glitches 
315,315,1st dose of covid vaccine #vaccinated  https://t.co/iLTaDzMHBd,en,['#vaccinated'],[],['https://t.co/iLTaDzMHBd'],"['1st', 'dose', 'of', 'covid', 'vaccine', 'vaccinated', 'https', 't.co/iLTaDzMHBd']","['t.co/iLTaDzMHBd', 'covid', 'dose', '1st', 'vaccinated', 'https', 'vaccine']",1st dose of covid vaccine 
316,316,"We know what we're seeing. The ambulance siren is now quit regular in big cities. We need to stop this. The best way to stop this is precaution. As vaccine is just making antibodies to fight the virus, not to kill the virus....  Adwik Upadhyay",en,[],[],[],"['We', 'know', 'what', 'we', ""'re"", 'seeing', 'The', 'ambulance', 'siren', 'is', 'now', 'quit', 'regular', 'in', 'big', 'cities', 'We', 'need', 'to', 'stop', 'this', 'The', 'best', 'way', 'to', 'stop', 'this', 'is', 'precaution', 'As', 'vaccine', 'is', 'just', 'making', 'antibodies', 'to', 'fight', 'the', 'virus', 'not', 'to', 'kill', 'the', 'virus', 'Adwik', 'Upadhyay']","[""'re"", 'Upadhyay', 'know', 'need', 'cities', 'regular', 'virus', 'big', 'siren', 'best', 'stop', 'We', 'vaccine', 'antibodies', 'quit', 'making', 'fight', 'precaution', 'seeing', 'kill', 'The', 'way', 'As', 'Adwik', 'ambulance']",We know what were seeing The ambulance siren is now quit regular in big cities We need to stop this The best way to stop this is precaution As vaccine is just making antibodies to fight the virus not to kill the virus Adwik Upadhyay
317,317,Too many loop holes in cowin. Why the 2nd dose should not be automatically scheduled. If a person does not get the appointment the first dose is wasted. Do we have vaccine in such abundance to waste like this. @drharshvardhan @MoHFW_INDIA,en,[],"['@drharshvardhan', '@MoHFW_INDIA']",[],"['Too', 'many', 'loop', 'holes', 'in', 'cowin', 'Why', 'the', '2nd', 'dose', 'should', 'not', 'be', 'automatically', 'scheduled', 'If', 'a', 'person', 'does', 'not', 'get', 'the', 'appointment', 'the', 'first', 'dose', 'is', 'wasted', 'Do', 'we', 'have', 'vaccine', 'in', 'such', 'abundance', 'to', 'waste', 'like', 'this', 'drharshvardhan', 'MoHFW_INDIA']","['waste', 'many', 'Too', 'Do', 'loop', 'automatically', 'drharshvardhan', 'get', 'abundance', 'scheduled', 'appointment', 'first', 'If', 'MoHFW_INDIA', 'vaccine', 'person', 'like', '2nd', 'cowin', 'dose', 'holes', 'wasted', 'Why']",Too many loop holes in cowin Why the 2nd dose should not be automatically scheduled If a person does not get the appointment the first dose is wasted Do we have vaccine in such abundance to waste like this 
318,318,"In some cases, #COVID19 vaccines are being delivered close to their expiration date; but the @WHO is urging countries to hold on to the doses while it assesses whether shelf lives can be extended:     https://t.co/O7luTiOzPv",en,['#COVID19'],['@WHO'],['https://t.co/O7luTiOzPv'],"['In', 'some', 'cases', 'COVID19', 'vaccines', 'are', 'being', 'delivered', 'close', 'to', 'their', 'expiration', 'date', 'but', 'the', 'WHO', 'is', 'urging', 'countries', 'to', 'hold', 'on', 'to', 'the', 'doses', 'while', 'it', 'assesses', 'whether', 'shelf', 'lives', 'can', 'be', 'extended', 'https', 't.co/O7luTiOzPv']","['WHO', 'urging', 'date', 'cases', 'doses', 'expiration', 'https', 'hold', 'In', 'vaccines', 'shelf', 'extended', 'countries', 't.co/O7luTiOzPv', 'close', 'assesses', 'delivered', 'whether', 'COVID19', 'lives']",In some cases vaccines are being delivered close to their expiration date but the is urging countries to hold on to the doses while it assesses whether shelf lives can be extended: 
319,319,"@narendramodi Sir, Please make vaccine available in MH. Request with folded hands 🙏🙏",en,[],['@narendramodi'],[],"['narendramodi', 'Sir', 'Please', 'make', 'vaccine', 'available', 'in', 'MH', 'Request', 'with', 'folded', 'hands', '🙏🙏']","['available', 'folded', 'Request', 'make', 'Sir', 'hands', 'narendramodi', 'vaccine', 'MH', 'Please', '🙏🙏']", Sir Please make vaccine available in MH Request with folded hands 🙏🙏
320,320,Govt is banking upon free donation of vaccines from across the world. Another Master Stroke,en,[],[],[],"['Govt', 'is', 'banking', 'upon', 'free', 'donation', 'of', 'vaccines', 'from', 'across', 'the', 'world', 'Another', 'Master', 'Stroke']","['vaccines', 'free', 'world', 'across', 'upon', 'Stroke', 'banking', 'donation', 'Another', 'Master', 'Govt']",Govt is banking upon free donation of vaccines from across the world Another Master Stroke
321,321,The hell that we in India are going thru now is a result of socialist policies. Vaccine distribtn &amp; pandemic mgmt was centralised. Vaccine manufacturers are threatened by calls of nationalising their factories by the govt. mismanagement &amp; lack of accountability abound.,en,[],[],[],"['The', 'hell', 'that', 'we', 'in', 'India', 'are', 'going', 'thru', 'now', 'is', 'a', 'result', 'of', 'socialist', 'policies', 'Vaccine', 'distribtn', 'amp', 'pandemic', 'mgmt', 'was', 'centralised', 'Vaccine', 'manufacturers', 'are', 'threatened', 'by', 'calls', 'of', 'nationalising', 'their', 'factories', 'by', 'the', 'govt', 'mismanagement', 'amp', 'lack', 'of', 'accountability', 'abound']","['amp', 'mismanagement', 'result', 'going', 'accountability', 'mgmt', 'govt', 'socialist', 'policies', 'pandemic', 'centralised', 'calls', 'factories', 'nationalising', 'threatened', 'manufacturers', 'lack', 'The', 'thru', 'India', 'abound', 'Vaccine', 'hell', 'distribtn']",The hell that we in India are going thru now is a result of socialist policies Vaccine distribtn amp pandemic mgmt was centralised Vaccine manufacturers are threatened by calls of nationalising their factories by the govt mismanagement amp lack of accountability abound
322,322,Ok I get it. Y'all don't know about vaccines well. Confused reactions.,en,[],[],[],"['Ok', 'I', 'get', 'it', ""Y'all"", 'do', ""n't"", 'know', 'about', 'vaccines', 'well', 'Confused', 'reactions']","['vaccines', 'get', ""n't"", 'know', 'well', 'Ok', 'Confused', 'reactions', 'I', ""Y'all""]",Ok I get it Yall dont know about vaccines well Confused reactions
323,323,@PTI_News Time for STRICT #lockdown #lockdown2021 #lockdownindia throughout #India #Bharat #Hindustan ! 🇮🇳🙏🏻 Few states imposed #LOCKDOWN to Prevent the #COVID19India spread! @PMOIndia #HomeIsolation #vaccine #LockedDown #CovidIndia #COVID19India #COVIDSecondWaveInIndia #COVID19 #CovidSOS,en,"['#lockdown', '#lockdown2021', '#lockdownindia', '#India', '#Bharat', '#Hindustan', '#LOCKDOWN', '#COVID19India', '#HomeIsolation', '#vaccine', '#LockedDown', '#CovidIndia', '#COVID19India', '#COVIDSecondWaveInIndia', '#COVID19', '#CovidSOS']","['@PTI_News', '@PMOIndia']",[],"['PTI_News', 'Time', 'for', 'STRICT', 'lockdown', 'lockdown2021', 'lockdownindia', 'throughout', 'India', 'Bharat', 'Hindustan', '🇮🇳🙏🏻', 'Few', 'states', 'imposed', 'LOCKDOWN', 'to', 'Prevent', 'the', 'COVID19India', 'spread', 'PMOIndia', 'HomeIsolation', 'vaccine', 'LockedDown', 'CovidIndia', 'COVID19India', 'COVIDSecondWaveInIndia', 'COVID19', 'CovidSOS']","['🇮🇳🙏🏻', 'Prevent', 'LockedDown', 'Time', 'PTI_News', 'PMOIndia', 'imposed', 'Hindustan', 'lockdown2021', 'CovidSOS', 'Bharat', 'STRICT', 'lockdown', 'COVID19India', 'states', 'LOCKDOWN', 'vaccine', 'CovidIndia', 'COVIDSecondWaveInIndia', 'spread', 'HomeIsolation', 'COVID19', 'India', 'Few', 'throughout', 'lockdownindia']", Time for STRICT throughout  🇮🇳🙏🏻 Few states imposed to Prevent the spread 
324,324,A good site for #covid19 vaccine information,en,['#covid19'],[],[],"['A', 'good', 'site', 'for', 'covid19', 'vaccine', 'information']","['covid19', 'A', 'vaccine', 'good', 'site', 'information']",A good site for vaccine information
325,325,@TwitterMoments It's great news V from India R very much needed vaccines2 combat Corona virus* #our own production not sufficient at this juncture  #carona onsault on Indian ppls is too heavy/daily four*lakh ppl infected&amp;four thousand deaths  #V request America2send AstraZeneca*vaccine to india,en,"['#our', '#carona', '#V']",['@TwitterMoments'],[],"['TwitterMoments', 'It', ""'s"", 'great', 'news', 'V', 'from', 'India', 'R', 'very', 'much', 'needed', 'vaccines2', 'combat', 'Corona', 'virus', 'our', 'own', 'production', 'not', 'sufficient', 'at', 'this', 'juncture', 'carona', 'onsault', 'on', 'Indian', 'ppls', 'is', 'too', 'heavy/daily', 'four', 'lakh', 'ppl', 'infected', 'amp', 'four', 'thousand', 'deaths', 'V', 'request', 'America2send', 'AstraZeneca', 'vaccine', 'to', 'india']","['amp', 'carona', 'ppl', 'deaths', 'sufficient', 'virus', 'Indian', 'request', 'lakh', 'Corona', 'needed', 'V', 'vaccines2', 'infected', 'india', 'news', 'It', 'AstraZeneca', 'combat', 'production', 'vaccine', 'much', ""'s"", 'TwitterMoments', 'heavy/daily', 'thousand', 'America2send', 'juncture', 'ppls', 'great', 'onsault', 'India', 'four', 'R']", Its great news V from India R very much needed vaccines2 combat Corona virus* own production not sufficient at this juncture onsault on Indian ppls is too heavy/daily four*lakh ppl infectedampfour thousand deaths request America2send AstraZeneca*vaccine to india
326,326,"@KangriCarrier Sir In fact, it was not a vaccine injection. It was lightly traced to a child's arm with a needle to protect them from polio.",en,[],['@KangriCarrier'],[],"['KangriCarrier', 'Sir', 'In', 'fact', 'it', 'was', 'not', 'a', 'vaccine', 'injection', 'It', 'was', 'lightly', 'traced', 'to', 'a', 'child', ""'s"", 'arm', 'with', 'a', 'needle', 'to', 'protect', 'them', 'from', 'polio']","['It', 'child', 'arm', 'needle', 'lightly', 'fact', 'protect', 'polio', 'Sir', 'traced', 'vaccine', 'KangriCarrier', ""'s"", 'In', 'injection']", Sir In fact it was not a vaccine injection It was lightly traced to a childs arm with a needle to protect them from polio
327,327,"@hamada2010gk Vietnam began administering the Covid-19 vaccine produced by the AstraZeneca company on March 8. As of Friday,",en,[],['@hamada2010gk'],[],"['hamada2010gk', 'Vietnam', 'began', 'administering', 'the', 'Covid-19', 'vaccine', 'produced', 'by', 'the', 'AstraZeneca', 'company', 'on', 'March', '8', 'As', 'of', 'Friday']","['hamada2010gk', '8', 'company', 'March', 'began', 'Covid-19', 'AstraZeneca', 'vaccine', 'produced', 'As', 'Friday', 'Vietnam', 'administering']", Vietnam began administering the Covid19 vaccine produced by the AstraZeneca company on March 8 As of Friday
328,328,@LiaquatShahwani People should get vaccine at the earliest,en,[],['@LiaquatShahwani'],[],"['LiaquatShahwani', 'People', 'should', 'get', 'vaccine', 'at', 'the', 'earliest']","['earliest', 'get', 'LiaquatShahwani', 'vaccine', 'People']", People should get vaccine at the earliest
329,329,@retheeshraj10 250 for both vaccines,en,[],['@retheeshraj10'],[],"['retheeshraj10', '250', 'for', 'both', 'vaccines']","['250', 'vaccines', 'retheeshraj10']", 250 for both vaccines
330,330,"@KangriCarrier However, it was not a covid vaccine",en,[],['@KangriCarrier'],[],"['KangriCarrier', 'However', 'it', 'was', 'not', 'a', 'covid', 'vaccine']","['vaccine', 'However', 'covid', 'KangriCarrier']", However it was not a covid vaccine
331,331,China WHO Approved Vaccine Will Now Save Many Human Life  from More Serious Crona Third Wave being Expected to Reach and 2nd on going Wave Good For Whole World,en,[],[],[],"['China', 'WHO', 'Approved', 'Vaccine', 'Will', 'Now', 'Save', 'Many', 'Human', 'Life', 'from', 'More', 'Serious', 'Crona', 'Third', 'Wave', 'being', 'Expected', 'to', 'Reach', 'and', '2nd', 'on', 'going', 'Wave', 'Good', 'For', 'Whole', 'World']","['Will', 'WHO', 'Crona', 'going', 'For', 'Many', 'Serious', 'Save', 'Good', 'Now', 'More', 'Third', 'China', 'Reach', 'Approved', 'Whole', 'World', 'Wave', '2nd', 'Life', 'Human', 'Vaccine', 'Expected']",China WHO Approved Vaccine Will Now Save Many Human Life from More Serious Crona Third Wave being Expected to Reach and 2nd on going Wave Good For Whole World
332,332,#VaccineKhoi  @hello_sarkar @mohpnep @kpsharmaoli @PresidentofNP Where is the 2nd dose of vaccine for people over 65? It's time!!  Where is the vaccine for age 60-65?? Why was this loophole created??  Where is the vaccine for 18-60?? Why was this stopped?  #VaccineKhoi,en,"['#VaccineKhoi', '#VaccineKhoi']","['@hello_sarkar', '@mohpnep', '@kpsharmaoli', '@PresidentofNP']",[],"['VaccineKhoi', 'hello_sarkar', 'mohpnep', 'kpsharmaoli', 'PresidentofNP', 'Where', 'is', 'the', '2nd', 'dose', 'of', 'vaccine', 'for', 'people', 'over', '65', 'It', ""'s"", 'time', 'Where', 'is', 'the', 'vaccine', 'for', 'age', '60-65', 'Why', 'was', 'this', 'loophole', 'created', 'Where', 'is', 'the', 'vaccine', 'for', '18-60', 'Why', 'was', 'this', 'stopped', 'VaccineKhoi']","['PresidentofNP', 'age', 'kpsharmaoli', 'hello_sarkar', 'people', 'Where', '65', 'time', '60-65', 'VaccineKhoi', 'It', 'vaccine', 'mohpnep', 'loophole', ""'s"", 'created', '2nd', 'stopped', 'dose', '18-60', 'Why']", Where is the 2nd dose of vaccine for people over 65 Its time Where is the vaccine for age 6065 Why was this loophole created Where is the vaccine for 1860 Why was this stopped 
