,tweet,clean_tweet,hastags,attherate,urls,emojis
524,@PrakashJavdekar Overhelmed to know that Our Goverment supports the augmentation of Manufacturing capacity For # Covaxin production under Mission Covid Suraksha 🙏 # Bharath Fights Corona 🙏, Overhelmed to know that Our Goverment supports the augmentation of Manufacturing capacity For # Covaxin production under Mission Covid Suraksha  # Bharath Fights Corona ,"['#', '#']",['@PrakashJavdekar'],[],"['🙏', '🙏']"
525,@PrakashJavdekar I salute and Thank Our Union Goverment for further enhancing the supply of# Remdesiver to all states and UTs and for Transperency displaying the chart showing allocations to States and UTs 🙏 # Bharath Fights Corona 🙏, I salute and Thank Our Union Goverment for further enhancing the supply of# Remdesiver to all states and UTs and for Transperency displaying the chart showing allocations to States and UTs  # Bharath Fights Corona ,['#'],['@PrakashJavdekar'],[],"['🙏', '🙏']"
526,"@airnewsalerts @PrakashJavdekar I thank and salute to Our Health Ministry for releasing separate guidelines#.Covid Containment and Management in Peri -- Urban, Rural and Tribal Areas,🙏 # Bharath Fights Corona 🙏", I thank and salute to Our Health Ministry for releasing separate guidelines Containment and Management in Peri  Urban Rural and Tribal Areas # Bharath Fights Corona ,['#'],"['@airnewsalerts', '@PrakashJavdekar']",[],"['🙏', '🙏']"
527,@airnewsalerts Overhelmed to know National Recovery rate improves to 84.81%. Over 3.78 lakh people Recover from Covid 19 infection in Last 24 Hour's. # India Fights Corona 🙏, Overhelmed to know National Recovery rate improves to 8481% Over 378 lakh people Recover from Covid 19 infection in Last 24 Hours # India Fights Corona ,['#'],['@airnewsalerts'],[],['🙏']
528,"@shahid_siddiqui When we are in a state of war with corona, we , as people, should not be distracted by any such divisive mischief may be by anto social elements.Mandirs,Mosques, Churches and Gurudwaras all stand equally helpless to combat onslaught of Corona. We should understand the oneness.", When we are in a state of war with corona we  as people should not be distracted by any such divisive mischief may be by anto social elementsMandirsMosques Churches and Gurudwaras all stand equally helpless to combat onslaught of Corona We should understand the oneness,[],['@shahid_siddiqui'],[],[]
529,Be fit and Fight with Corona  God bless you all ☺️  https://t.co/SBkl4rI3XM,Be fit and Fight with Corona God bless you all  ,[],[],['https://t.co/SBkl4rI3XM'],['☺️']
530,"Watch: BJP leader Gopal Sharma in Meerut blows 'shankh', does Hawan in streets to chase away Corona Virus.  Go Corona go. 😷 Disgusting, abominable &amp; crappy #CoronaVirusIndia  @MamataOfficial @abhishekaitc @FirhadHakim @PrashantKishor @derekobrienmp @tauseefrahman19  https://t.co/NAvqtXeKuR",Watch: BJP leader Gopal Sharma in Meerut blows shankh does Hawan in streets to chase away Corona Virus Go Corona go  Disgusting abominable amp crappy ,['#CoronaVirusIndia'],"['@MamataOfficial', '@abhishekaitc', '@FirhadHakim', '@PrashantKishor', '@derekobrienmp', '@tauseefrahman19']",['https://t.co/NAvqtXeKuR'],['😷']
531,@PDChinaLife @PDChina How you guys escaped from corona?????Isn't it a mystery???, How you guys escaped from coronaIsnt it a mystery,[],"['@PDChinaLife', '@PDChina']",[],[]
532,I think @MumbaiPolice will help us in this matter so that our area will be Corona free n we will safe from this dangerous disease. Thank you 🙏😊,I think will help us in this matter so that our area will be Corona free n we will safe from this dangerous disease Thank you ,[],['@MumbaiPolice'],[],"['🙏', '😊']"
533,"Public of  ❌Dockyard (Dlima street)❌is  ❌not safe❌ ❌not safe❌ ❌not safe❌people come from outside stay on hourly basis in lodge there is no corona if they come at lodge no mask,no social distance inside but no action by local police station.",Public of Dockyard (Dlima street)is not safe not safe not safepeople come from outside stay on hourly basis in lodge there is no corona if they come at lodge no maskno social distance inside but no action by local police station,[],[],[],"['❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌']"
534,"Trying to rise up and so is hope, Just hope!!!  Very lazy person, dikhawa sahi kissi ko toh josh bharayega. 😊 And m happy with 😊 #boost #boostimmunity #immunity #lockdown #pandemiclife ##pandemic #life #corona #actor #staysafe #stayhome  https://t.co/2046YmZPGg",Trying to rise up and so is hope Just hope Very lazy person dikhawa sahi kissi ko toh josh bharayega  And m happy with  ,"['#boost', '#boostimmunity', '#immunity', '#lockdown', '#pandemiclife', '##pandemic', '#life', '#corona', '#actor', '#staysafe', '#stayhome']",[],['https://t.co/2046YmZPGg'],"['😊', '😊']"
535,"ON BEHALF OF MURUGAPPA GROUP, ITS PRESIDENT ARUN MURUGAPPAN  MET  TN  CM  MK STALIN  AND  PRESENTED A CHEQUE OF RS. 6 CROR ES  TO HIM FOR   THE CM RELIEF FUND FOR CORONA  ALONG  WITH MUTHU MURUGAPPAN.     IMAGE AND INFO CREDIT  ARUNACHALAM MUTHIAH  https://t.co/bbZXuEPSfc",ON BEHALF OF MURUGAPPA GROUP ITS PRESIDENT ARUN MURUGAPPAN MET TN CM MK STALIN AND PRESENTED A CHEQUE OF RS 6 CROR ES TO HIM FOR THE CM RELIEF FUND FOR CORONA ALONG WITH MUTHU MURUGAPPAN IMAGE AND INFO CREDIT ARUNACHALAM MUTHIAH ,[],[],['https://t.co/bbZXuEPSfc'],[]
536,"THIS GROUP ACCUSES JAINS FOR STOPPING RAIN, GETTING FLOODS AND EARTHQUAKE ! THEY ACCUSE JAINS FOR INVENTING ALL VIRUSRS (INCLUDING CORONA) WE DEMAND STRICT ACTION AND IMMEDIATE BAN ON THIS GROUP  #BanAnoopMandal   https://t.co/5g4yavfgTd",THIS GROUP ACCUSES JAINS FOR STOPPING RAIN GETTING FLOODS AND EARTHQUAKE  THEY ACCUSE JAINS FOR INVENTING ALL VIRUSRS (INCLUDING CORONA) WE DEMAND STRICT ACTION AND IMMEDIATE BAN ON THIS GROUP ,['#BanAnoopMandal'],[],['https://t.co/5g4yavfgTd'],[]
537,@prashanthpsi The only one thing the people should understand and realise is: CORONA / COVID 19 VIRUS DOES NOT AND CANNOT MOBE IN ITS OWN - WE ARE ITS ONLY CARRIED - IF WE DONT MOVE IT CANT MOVE AND SO IT CANT SPREAD.., The only one thing the people should understand and realise is: CORONA / COVID 19 VIRUS DOES NOT AND CANNOT MOBE IN ITS OWN  WE ARE ITS ONLY CARRIED  IF WE DONT MOVE IT CANT MOVE AND SO IT CANT SPREAD,[],['@prashanthpsi'],[],[]
538,Who is more cruel? CORONA or GOD. #life #death #family #virus #covid,Who is more cruel CORONA or GOD ,"['#life', '#death', '#family', '#virus', '#covid']",[],[],[]
539,Pain in my heart Save Palestine and Indian People from Corona Ya Allah  https://t.co/Qrb50kOHrL,Pain in my heart Save Palestine and Indian People from Corona Ya Allah ,[],[],['https://t.co/Qrb50kOHrL'],[]
540,"@TawakkalnaApp   Sir i taken corona vaccine fast dous but don't show immune,,, how to make immune please answer me,, thanks you,,,", Sir i taken corona vaccine fast dous but dont show immune how to make immune please answer me thanks you,[],['@TawakkalnaApp'],[],[]
541,"We are not human, we will not be corona cancel our class 12 examination! 😨😢😢😢😢",We are not human we will not be corona cancel our class 12 examination ,[],[],[],"['😨', '😢', '😢', '😢', '😢']"
542,Most Things Worth Doing Are Hard 🔥 . . . @anand_.freak #anandsquad❤ . . . .  #corona #lockdown #coronavirus #covid_19 #love #instagood #fashion #beautiful #tbt #picoftheday #me #selfie #summer #art  #repost #nature #vijaymahar #nsbpictures #pubg #pubgmobile #pubgmobileindia  https://t.co/AN3UKo8Con,Most Things Worth Doing Are Hard         ,"['#anandsquad❤', '#corona', '#lockdown', '#coronavirus', '#covid_19', '#love', '#instagood', '#fashion', '#beautiful', '#tbt', '#picoftheday', '#me', '#selfie', '#summer', '#art', '#repost', '#nature', '#vijaymahar', '#nsbpictures', '#pubg', '#pubgmobile', '#pubgmobileindia']",['@anand_.freak'],['https://t.co/AN3UKo8Con'],['🔥']
543,@AngelaReiersen Dr probably Covaxin being a traditional inactivated covid vaccine is better suited to handle different variants of novel Corona virus, Dr probably Covaxin being a traditional inactivated covid vaccine is better suited to handle different variants of novel Corona virus,[],['@AngelaReiersen'],[],[]
544,@SweetAsMoscato @Henroc33 Good night take care with Corona, Good night take care with Corona,[],"['@SweetAsMoscato', '@Henroc33']",[],[]
545,@RealArnab_ @rcraju04  today our delhi CM tweeted something that would've or did affected our Indian relationship with Singapore call Corona the The Singapore strain from people like Aravind kegerawal we can except this only I can't believe how foolish delhi people are, today our delhi CM tweeted something that wouldve or did affected our Indian relationship with Singapore call Corona the The Singapore strain from people like Aravind kegerawal we can except this only I cant believe how foolish delhi people are,[],"['@RealArnab_', '@rcraju04']",[],[]
546,@AAPNareshBalyan Abbey 5star title Kejri Par jamta hai.... Biwi ka corona treatment Max saket main aur bolta hai Delhi ke govt hospitals puri tarah se tayar hai... Dogale ho tum sab... Aur sirf fake news aur data se publicity laitey Ho... Shame on you, Abbey 5star title Kejri Par jamta hai Biwi ka corona treatment Max saket main aur bolta hai Delhi ke govt hospitals puri tarah se tayar hai Dogale ho tum sab Aur sirf fake news aur data se publicity laitey Ho Shame on you,[],['@AAPNareshBalyan'],[],[]
547,Why This Covid Center Was Not In Use in Corona Pandemic.  When it was Very Necessary for People of Thane. In March April Time When it was Peak time Why it has been Closed.  Why Private Hospitals are Giving Services when we already have Facilities to Give @TMCaTweetAway,Why This Covid Center Was Not In Use in Corona Pandemic When it was Very Necessary for People of Thane In March April Time When it was Peak time Why it has been Closed Why Private Hospitals are Giving Services when we already have Facilities to Give ,[],['@TMCaTweetAway'],[],[]
548,@WqarAhmadGulzar @HafizSohailAli  Corona free service, Corona free service,[],"['@WqarAhmadGulzar', '@HafizSohailAli']",[],[]
549,@Live_Hindustan Modi govt has failed . Central govt totally failed in this Corona management also. Big big words speech given in Davos. What abt less than 18 yrs?, Modi govt has failed  Central govt totally failed in this Corona management also Big big words speech given in Davos What abt less than 18 yrs,[],['@Live_Hindustan'],[],[]
550,"@drharshvardhan @narendramodi @PMOIndia @BJP4India @PIBFactCheck @PIB_India @BJP4Delhi @MoHFW_INDIA @AshwiniKChoubey @AyushmanNHA @PIBHindi It should be done earlier, but we are celebrating our winning that in India we fight and we win on Corona virus,this statement was yours and  https://t.co/gDYMOq3Rcv it's just a formalities country suffer a lot.who will fulfill the absence of there Lost one  https://t.co/gDYMOq3Rcv", It should be done earlier but we are celebrating our winning that in India we fight and we win on Corona virusthis statement was yours and  its just a formalities country suffer a lotwho will fulfill the absence of there Lost one ,[],"['@drharshvardhan', '@narendramodi', '@PMOIndia', '@BJP4India', '@PIBFactCheck', '@PIB_India', '@BJP4Delhi', '@MoHFW_INDIA', '@AshwiniKChoubey', '@AyushmanNHA', '@PIBHindi']","['https://t.co/gDYMOq3Rcv', 'https://t.co/gDYMOq3Rcv']",[]
551,"India Gate, 2019 bc (before corona). Twas one of the most busiest and crowded place, I wonder how I made through without any extra bhayas in this frame.  https://t.co/2a0FosfnKE",India Gate 2019 bc (before corona) Twas one of the most busiest and crowded place I wonder how I made through without any extra bhayas in this frame ,[],[],['https://t.co/2a0FosfnKE'],[]
552,@performsegue There no Store ....they were suppose to open this year but due to Corona it might be late ...., There no Store they were suppose to open this year but due to Corona it might be late ,[],['@performsegue'],[],[]
553,When Corona hits Second wave Our Leader Appreciating Huge Crowd. #didi_o_didi  Now Crying on deaths. #CrocodileTears #BJPLiesIndiaCries #ModiFailedIndia  https://t.co/Qu0BRS7uhb,When Corona hits Second wave Our Leader Appreciating Huge Crowd Now Crying on deaths ,"['#didi_o_didi', '#CrocodileTears', '#BJPLiesIndiaCries', '#ModiFailedIndia']",[],['https://t.co/Qu0BRS7uhb'],[]
554,"Is #Touktae hit north india now... winds are too much scary in delhi  now....  Corona, black n white fungus - corona son now... Aur 18+ vaccine bhi band....",Is hit north india now winds are too much scary in delhi now Corona black n white fungus  corona son now Aur 18+ vaccine bhi band,['#Touktae'],[],[],[]
555,Corona spreader started to cry. This was obviously expected. Crocodile Tears failed today itself by Mr. Pradhan Prachar Mantri,Corona spreader started to cry This was obviously expected Crocodile Tears failed today itself by Mr Pradhan Prachar Mantri,[],[],[],[]
556,"What a gesture Kejriwal Ji, though money can’t replace a life lost but it will surely reduce the pain and financial hardships faced by their families - salute to late corona warrior Shri Nithin Ji and Shri Kejriwalji",What a gesture Kejriwal Ji though money can’t replace a life lost but it will surely reduce the pain and financial hardships faced by their families  salute to late corona warrior Shri Nithin Ji and Shri Kejriwalji,[],[],[],[]
557,"@rsprasad Corona devasted s. Lakhs already died and more to follow the same fate. Medical treatment in shambles for want of  medicine, oxygen and  vaccine. Why meeting was not with scientists, doctors and experts. The DM,Police, Army can provide logistic support. Doctors treat patients", Corona devasted s Lakhs already died and more to follow the same fate Medical treatment in shambles for want of medicine oxygen and vaccine Why meeting was not with scientists doctors and experts The DMPolice Army can provide logistic support Doctors treat patients,[],['@rsprasad'],[],[]
558,@sardesairajdeep @PreetiChoudhry @IndiaToday If anyone can save rural India from the onslaught of Corona it is ASHA. If she has to struggle for recognition than there is  no Asha (hope). Jai Hind., If anyone can save rural India from the onslaught of Corona it is ASHA If she has to struggle for recognition than there is no Asha (hope) Jai Hind,[],"['@sardesairajdeep', '@PreetiChoudhry', '@IndiaToday']",[],[]
559,"The ones who survive corona, might die of starvation. Our mission is to reach each door and provide whatever little that we can #RememberingRajivGandhi",The ones who survive corona might die of starvation Our mission is to reach each door and provide whatever little that we can ,['#RememberingRajivGandhi'],[],[],[]
560,Imagine what kind of a dirty party we have in opposition. “Indian corona”. These illiterate people spread misinformation and want to come back to power because of a human tragedy.,Imagine what kind of a dirty party we have in opposition “Indian corona” These illiterate people spread misinformation and want to come back to power because of a human tragedy,[],[],[],[]
561,"@Shafqat_Mahmood Vaccine is not the solution,wait for the February 2022.then start to open the school and university.2021 is the death with corona year please take care and keep close the school and universities and promote all the students in the next class thanks", Vaccine is not the solutionwait for the February 2022then start to open the school and university2021 is the death with corona year please take care and keep close the school and universities and promote all the students in the next class thanks,[],['@Shafqat_Mahmood'],[],[]
