,created_at,username,tweet,language,replies_count,retweets_count,likes_count,Userhandle
126,2021-03-04 23:53:58 India Standard Time,raviambedkar13,"तूम उसे छू लो और वो तुम्हारा  हो जाए,*   इतनी वफ़ा तो सिर्फ Corona के पास है !  😂😂😀",hi,0.0,0.0,1.0,
127,2021-03-04 23:40:22 India Standard Time,mimi_adel,Can’t remember the last time I’ve been to a proper restaurant. #corona😾,en,0.0,0.0,0.0,
128,2021-03-04 23:24:43 India Standard Time,shanu_alok,"@aanganwadiawwup @bjpswatisingh @UPGovt @smritiirani @myogiadityanath @PMOIndia @narendramodi @anandibenpatel govt paying 150rs/day to @DelhiIcds worker in UP. Is this justifiable❓  They have #jangadna , #polio , #corona_survey, #election_duty and many more.   @icds_up  are you doing justis with Anganwadi worker  @WHO @WorldBank @WorldBankIndia @CMOfficeUP @UPGovt",en,0.0,1.0,2.0,
129,2021-03-04 23:22:44 India Standard Time,shanu_alok,"@PinkiTy70939894 @AnganwadiKanpur @narendramodi @anandibenpatel govt paying 150rs/day to @DelhiIcds worker in UP. Is this justifiable❓  They have #jangadna , #polio , #corona_survey, #election_duty and many more.   @icds_up  are you doing justis with Anganwadi worker  @WHO @WHO_Europe @WorldBank @WorldBankIndia",en,0.0,0.0,1.0,
130,2021-03-04 23:21:27 India Standard Time,shanu_alok,"@VinayVe76008647 @AnganwadiKanpur @anandibenpatel govt paying 150rs/day to @DelhiIcds worker in UP. Is this justifiable❓  They have #jangadna , #polio , #corona_survey, #election_duty and many more.   @icds_up  are you doing justis with Anganwadi worker",en,0.0,0.0,0.0,
131,2021-03-04 23:21:14 India Standard Time,shanu_alok,"@aanganwadiawwup @AnganwadiKanpur @myogiadityanath @bjpswatisingh @anandibenpatel govt paying 150rs/day to @DelhiIcds worker in UP. Is this justifiable❓  They have #jangadna , #polio , #corona_survey, #election_duty and many more.   @icds_up  are you doing justis with Anganwadi worker",en,0.0,1.0,4.0,
132,2021-03-04 23:21:03 India Standard Time,shanu_alok,"@VinayVe76008647 @AnganwadiKanpur @narendramodi @bjpswatisingh @myogiadityanath @smritiirani @anandibenpatel govt paying 150rs/day to @DelhiIcds worker in UP. Is this justifiable❓  They have #jangadna , #polio , #corona_survey, #election_duty and many more.   @icds_up  are you doing justis with Anganwadi worker",en,1.0,2.0,6.0,
133,2021-03-04 22:59:30 India Standard Time,rashiddoula,Corona virus update  04.03.2021  https://t.co/SGcZe48Gns,en,0.0,0.0,0.0,
134,2021-03-04 22:58:40 India Standard Time,mq_hamza,Corona k shikar hona wali 1 family ki kahani wear mask guys may Allah protect us,tl,0.0,0.0,0.0,
135,2021-03-04 22:47:28 India Standard Time,sanat9496,"Wah modi ji wah students ke pepar lene ke liye corona h aur chunav ke liye corona nhi h ,  https://t.co/kehlVYqHiM",hi,0.0,0.0,2.0,
136,2021-03-04 22:46:17 India Standard Time,aviralpathak11,कोरोना काल में सराहनीय योगदान देने ले लिए जिलाधिकारी महोदय द्वारा प्रशस्ति पत्र प्रदान किया गया है। #I_Am_a_corona_worrier  #thankusomuch  @Vikasayodhya1 @dmayodhya  https://t.co/4nZnVzTHFB,hi,0.0,0.0,3.0,
137,2021-03-04 22:43:50 India Standard Time,fahadj97,"اسوي مسحه للمره الثالثه على التوالي 🦠🧪 go Corona ,Corona go  https://t.co/z1zvqaLmDO",ar,0.0,0.0,0.0,
138,2021-03-04 22:26:14 India Standard Time,newsdyle,@dckoderma @JharkhandCMO @MoHFW_INDIA @ManishHardwork1 @prdjharkhand @IprdKoderma Hope door to door person should be corona vacationed..,en,0.0,0.0,1.0,
139,2021-03-04 22:19:17 India Standard Time,ranjanv97069787,@PiyushGoyal भारत के माननीय रेल मंत्री श्री पियूष गोयल जी नमस्कार 22 मार्च 2020 corona काल में बन्द पड़े राजधानी एवं शताब्दी के बेस किचेन को खोलने का अनुमति दे। बहुत सारे स्टाफ बेरोजगारी के कगार पर आ गए हैं।,hi,0.0,0.0,1.0,
140,2021-03-06 05:25:40 India Standard Time,huber2017walter,Corona-Diktatur Schweiz – Wirklich?  https://t.co/6jgeWBSETE via @SRF,de,1.0,1.0,2.0,
141,2021-03-06 02:26:27 India Standard Time,siddiqs12319242,@says_fatimaa Amaal thk honge tou sab thk hoga naa warna tou corona ziada door nhii gya haii abhii,hi,0.0,0.0,0.0,
142,2021-03-06 01:43:25 India Standard Time,habeebmohamed11,I Ask Onething to Everyone I Have One Doubt We Were Wearing The Corona Mask Only Covered 👃 Only But Not Cover Ear.  Ear Too Having Two Holes Is There Why Corona Virus Not Going Through Ear.  Let's Think About 🤔 it,en,0.0,0.0,1.0,
143,2021-03-06 01:14:49 India Standard Time,afzalgondvi,In Auto If you have more then 2 seats corona will attacks you...  https://t.co/z40bCxlj5s,en,0.0,0.0,0.0,
144,2021-03-06 00:35:42 India Standard Time,che2_1026,Ung last dlwa na sila hehe nsa gitna ang corona WE MISS YOU ELLA  https://t.co/pDzawwjO65,tl,0.0,1.0,0.0,
145,2021-03-06 00:31:17 India Standard Time,arunchadha6,"Honourable Greg Abbot at Texas lifts all Corona Virus' restrictions today rescinding state stipulations as well for the Texan economy to function smoothly that includes commercial establishments, institutions and offices.",en,0.0,0.0,0.0,
146,2021-03-06 00:16:07 India Standard Time,kuwaitnjb,corona virus එකෙන් මියයන මුස්ලිම් මලමිනි අද සිට ඔට්ටමාවඩි ප්‍රදේශයේ භුමිදානය  කිරීම සිදුවුණා  https://t.co/oVdKfnHD7w,si,0.0,0.0,0.0,
147,2021-03-06 00:03:18 India Standard Time,drvibhujit,A candle march to pay tribute  to Shubhendu Shubham  2k16 NMCH who went for  heavenly abode while his fight  against the Corona Virus. #COVID19 #nmch #Bihar #CovidVaccine #Covaxin #coronavirus #CovishieldVaccine #mbbs  https://t.co/SB9vQuQEW3  https://t.co/eyZfnY6XHF,en,0.0,1.0,2.0,
148,2021-03-05 23:37:43 India Standard Time,devhunk67808453,Protect your self from Corona &amp; fraudy ..dono ek hi nasal ke hn barbaad krke hi rahenge 🤣🤣  https://t.co/pgdUQ3nWoR,en,0.0,0.0,0.0,
149,2021-03-05 23:26:40 India Standard Time,mohibkhattak5,کل کچھ لفافہ صحافی لوگوں کو corona یاد آجائےگا,ur,0.0,0.0,1.0,
150,2021-03-05 23:03:51 India Standard Time,surendrapalsin3,"Most #Dangerous_Viruses in the #World: #AIDS found in #Congo #Nipahvirus found in #Malaysia #Corona found in #China #Ebola found in #Africa #Dengue found in #Hongkong In India, found #Secularism  which is #SpecialVirus which makes fool to people.Mainly Observed in #Hindus",en,0.0,1.0,1.0,
151,2021-03-05 22:58:46 India Standard Time,indira_bhargava,"Sant Shri Asharamji Bapu is suffering from a deadly disease called the Demyelinating polyneuropathy, yet not granting bail in Corona crisis is a violation of his fundamental rights.  #WeWantJustice asap in view of his deteriorating health.  https://t.co/a6BciFy8MW",en,0.0,0.0,0.0,
152,2021-03-05 22:58:15 India Standard Time,indira_bhargava,"Sant Shri Asharamji Bapu is suffering from a deadly disease called the Demyelinating polyneuropathy, yet not granting bail in Corona crisis is a violation of his fundamental rights.  #WeWantJustice asap in view of his deteriorating health.  https://t.co/a6BciFy8MW",en,0.0,0.0,0.0,
153,2021-03-05 22:46:07 India Standard Time,prasanna_0510,@MadanGowriSquad Madan anna corona mudiyumaannu therila neenga seekaram haircut pannunga,tl,0.0,0.0,0.0,
154,2021-03-05 22:40:02 India Standard Time,sureshkpujari,Attended the ‘grains filling’ of the Kalasam at the top of temple towers of ‘Veer Hanuman Temple’ at village Sarla of Bargarh and had Prasad there organised by the villagers. Prayed Veer Bajrangbali to bless the Mankind with a Corona free Society.  https://t.co/bxMneoR69n,en,4.0,6.0,71.0,
155,2021-03-05 22:17:57 India Standard Time,deepaklaheri6,2020 मे हम सबने क्या कुछ नही देखा Corona virus🦠😷 online class work from home🏠 dhoni की retirement pubg बैन और बहुत कुछ । इन सब का दर्द एक तरफ और सुशांत सिंह राजपुत को खोने का दर्द एक तरफ। 😢😢 #SushantSinghRajput @shwetasinghkirt @KanganaTeam @anky1912 @M1008P,hi,0.0,2.0,4.0,
156,2021-03-05 21:59:40 India Standard Time,sakalmedianews,कोरोना लसीकरणात भारताचा रेकॉर्ड; एका दिवसात तब्बल इतक्या लोकांना लस   https://t.co/RMtOTsNrwE  #corona #vaccination #record #state #maharashtra #news #sakal #viral #viralnews #viralnewsupdate #marathinews #marathinewsupdate #nationalnews #nationalnewsinmarathi #marathinewsupdates  https://t.co/IYSijOSZdI,mr,0.0,0.0,4.0,
157,2021-03-05 21:49:25 India Standard Time,adnanmatloob5,@naveednadeem91 Allah 1 din arruj dikhay GA abi tak Pahly UAE ki waja sy upper nai ja Saki ab ya corona sy 2 season tba Ho gay Bus Har Pakistani iss K liy duwa kary Inshallah kamyabi mily gi 1 din,in,0.0,0.0,1.0,
158,2021-03-05 21:31:00 India Standard Time,vinoddaxini,ગુજરાતમાં કોરોનાના કેસમાં વધારો છેલ્લા 24 કલાકમાં 515 નવા કેસ  આજે 405 દર્દીઓ સાજા થયા *શહેરોમાં કેસ* અમદાવાદ 113 સુરત 101 વડોદરા 90 રાજકોટ 46 ભાવનગર 0 જામનગર 6 સુરેન્દ્રનગર 2 રાજ્યમાં એક્ટિવ કેસ 2858 #corona #vaccine,gu,0.0,0.0,0.0,
159,2021-03-05 20:56:27 India Standard Time,surajsh98358721,"@RamlalUmoni Sant Shri Asharamji Bapu is suffering from a deadly disease called the Demyelinating polyneuropathy, yet not granting bail in Corona crisis is a violation of his fundamental rights. #Bail_बापूजीका_अधिकार  https://t.co/eUnzNCbWuA",en,0.0,7.0,7.0,
160,2021-03-06 05:25:40 India Standard Time,huber2017walter,Corona-Diktatur Schweiz – Wirklich?  https://t.co/6jgeWBSETE via @SRF,de,1.0,1.0,2.0,
161,2021-03-06 02:26:27 India Standard Time,siddiqs12319242,@says_fatimaa Amaal thk honge tou sab thk hoga naa warna tou corona ziada door nhii gya haii abhii,hi,0.0,0.0,0.0,
162,2021-03-06 01:43:25 India Standard Time,habeebmohamed11,I Ask Onething to Everyone I Have One Doubt We Were Wearing The Corona Mask Only Covered 👃 Only But Not Cover Ear.  Ear Too Having Two Holes Is There Why Corona Virus Not Going Through Ear.  Let's Think About 🤔 it,en,0.0,0.0,1.0,
163,2021-03-06 01:14:49 India Standard Time,afzalgondvi,In Auto If you have more then 2 seats corona will attacks you...  https://t.co/z40bCxlj5s,en,0.0,0.0,0.0,
164,2021-03-06 00:35:42 India Standard Time,che2_1026,Ung last dlwa na sila hehe nsa gitna ang corona WE MISS YOU ELLA  https://t.co/pDzawwjO65,tl,0.0,1.0,0.0,
165,2021-03-06 00:31:17 India Standard Time,arunchadha6,"Honourable Greg Abbot at Texas lifts all Corona Virus' restrictions today rescinding state stipulations as well for the Texan economy to function smoothly that includes commercial establishments, institutions and offices.",en,0.0,0.0,0.0,
166,2021-03-06 00:16:07 India Standard Time,kuwaitnjb,corona virus එකෙන් මියයන මුස්ලිම් මලමිනි අද සිට ඔට්ටමාවඩි ප්‍රදේශයේ භුමිදානය  කිරීම සිදුවුණා  https://t.co/oVdKfnHD7w,si,0.0,0.0,0.0,
167,2021-03-06 00:03:18 India Standard Time,drvibhujit,A candle march to pay tribute  to Shubhendu Shubham  2k16 NMCH who went for  heavenly abode while his fight  against the Corona Virus. #COVID19 #nmch #Bihar #CovidVaccine #Covaxin #coronavirus #CovishieldVaccine #mbbs  https://t.co/SB9vQuQEW3  https://t.co/eyZfnY6XHF,en,0.0,1.0,2.0,
168,2021-03-05 23:37:43 India Standard Time,devhunk67808453,Protect your self from Corona &amp; fraudy ..dono ek hi nasal ke hn barbaad krke hi rahenge 🤣🤣  https://t.co/pgdUQ3nWoR,en,0.0,0.0,0.0,
169,2021-03-05 23:26:40 India Standard Time,mohibkhattak5,کل کچھ لفافہ صحافی لوگوں کو corona یاد آجائےگا,ur,0.0,0.0,1.0,
170,2021-03-05 23:03:51 India Standard Time,surendrapalsin3,"Most #Dangerous_Viruses in the #World: #AIDS found in #Congo #Nipahvirus found in #Malaysia #Corona found in #China #Ebola found in #Africa #Dengue found in #Hongkong In India, found #Secularism  which is #SpecialVirus which makes fool to people.Mainly Observed in #Hindus",en,0.0,1.0,1.0,
171,2021-03-05 22:58:46 India Standard Time,indira_bhargava,"Sant Shri Asharamji Bapu is suffering from a deadly disease called the Demyelinating polyneuropathy, yet not granting bail in Corona crisis is a violation of his fundamental rights.  #WeWantJustice asap in view of his deteriorating health.  https://t.co/a6BciFy8MW",en,0.0,0.0,0.0,
172,2021-03-05 22:58:15 India Standard Time,indira_bhargava,"Sant Shri Asharamji Bapu is suffering from a deadly disease called the Demyelinating polyneuropathy, yet not granting bail in Corona crisis is a violation of his fundamental rights.  #WeWantJustice asap in view of his deteriorating health.  https://t.co/a6BciFy8MW",en,0.0,0.0,0.0,
173,2021-03-05 22:46:07 India Standard Time,prasanna_0510,@MadanGowriSquad Madan anna corona mudiyumaannu therila neenga seekaram haircut pannunga,tl,0.0,0.0,0.0,
174,2021-03-05 22:40:02 India Standard Time,sureshkpujari,Attended the ‘grains filling’ of the Kalasam at the top of temple towers of ‘Veer Hanuman Temple’ at village Sarla of Bargarh and had Prasad there organised by the villagers. Prayed Veer Bajrangbali to bless the Mankind with a Corona free Society.  https://t.co/bxMneoR69n,en,4.0,6.0,71.0,
175,2021-03-05 22:17:57 India Standard Time,deepaklaheri6,2020 मे हम सबने क्या कुछ नही देखा Corona virus🦠😷 online class work from home🏠 dhoni की retirement pubg बैन और बहुत कुछ । इन सब का दर्द एक तरफ और सुशांत सिंह राजपुत को खोने का दर्द एक तरफ। 😢😢 #SushantSinghRajput @shwetasinghkirt @KanganaTeam @anky1912 @M1008P,hi,0.0,2.0,4.0,
176,2021-03-05 21:59:40 India Standard Time,sakalmedianews,कोरोना लसीकरणात भारताचा रेकॉर्ड; एका दिवसात तब्बल इतक्या लोकांना लस   https://t.co/RMtOTsNrwE  #corona #vaccination #record #state #maharashtra #news #sakal #viral #viralnews #viralnewsupdate #marathinews #marathinewsupdate #nationalnews #nationalnewsinmarathi #marathinewsupdates  https://t.co/IYSijOSZdI,mr,0.0,0.0,4.0,
177,2021-03-05 21:49:25 India Standard Time,adnanmatloob5,@naveednadeem91 Allah 1 din arruj dikhay GA abi tak Pahly UAE ki waja sy upper nai ja Saki ab ya corona sy 2 season tba Ho gay Bus Har Pakistani iss K liy duwa kary Inshallah kamyabi mily gi 1 din,in,0.0,0.0,1.0,
178,2021-03-05 21:31:00 India Standard Time,vinoddaxini,ગુજરાતમાં કોરોનાના કેસમાં વધારો છેલ્લા 24 કલાકમાં 515 નવા કેસ  આજે 405 દર્દીઓ સાજા થયા *શહેરોમાં કેસ* અમદાવાદ 113 સુરત 101 વડોદરા 90 રાજકોટ 46 ભાવનગર 0 જામનગર 6 સુરેન્દ્રનગર 2 રાજ્યમાં એક્ટિવ કેસ 2858 #corona #vaccine,gu,0.0,0.0,0.0,
179,2021-03-05 20:56:27 India Standard Time,surajsh98358721,"@RamlalUmoni Sant Shri Asharamji Bapu is suffering from a deadly disease called the Demyelinating polyneuropathy, yet not granting bail in Corona crisis is a violation of his fundamental rights. #Bail_बापूजीका_अधिकार  https://t.co/eUnzNCbWuA",en,0.0,7.0,7.0,
180,2021-03-07 03:14:41 India Standard Time,subhasundarsas1,Modis Corona lockdown curfew is totally useless if Ramdevs coronil is effective.. Fake medicine PROPAGENDA made a road side bus stand RLY station Jadibuty salesman a renowned doctor.. It means MODIS Corona virus pandemic is not a very dangerous disease.. 🤑🤪🥳,en,0.0,1.0,0.0,
