,tweet,clean_tweet,label
794,"Haryana reports 4 COVID-19 fatalities, 336 new cases. Infection tally rises to 2,73,087, death toll 3,062. The number of active cases of the disease in the state stands at 2,263.#HaryanaNoConfidenceMotion #HaryanaGovernment #COVID #coronavirus @mlkhattar #Corona",haryana report covid fatal new case infect talli rise death toll number activ case diseas state stand ,1
795,"Dear @ICMRDELHI the current status of #Covishield &amp; #Covaxin are still ""Restricted use in emergency situation"" or allowed in any condition? Please share press notification if any @MoHFW_INDIA @SerumInstIndia @BharatBiotech #CovidVaccine #COVID #Corona   https://t.co/loN5f0Rpso",dear current statu restrict emerg situat allow condit share press notif ,0
796,Attended International Women’s Day Felicitation Function of Corona Warriors in Malwani Malad W Org by Mr Parvez Shaikh  https://t.co/krLKoycQnn,attend intern woman day felicit function corona warrior malwani malad org parvez shaikh ,0
797,Mahdi Navardi 😎Member of Iranian Graphic Designer 🇮🇷 Photo by : @zlf_saeid #name #graphic #designer #graphic_arts #typography #mahdinavardi #graphic_designer #design #art #canada #logo #logo_design #vancouver #toronto  #مهدی_نوردی #مهدی #نوردی #کرونا #corona #travel #trip  https://t.co/WTtwr1flHk,mahdi navardi member iranian graphic design photo ,0
798,"How long will you keep crying Corona, Turn on the Saudi Arabia flight from India, we will travel by following the Corona Protocol. @MOISaudiArabia @KingSalman @FaisalbinFarhan @GACACare @AljawazatKSA @KSAMOFA @KSAmofaEN @abdulhadimans @IndianEmbRiyadh ✈️✈️  #resumeflightsIND_KSA",long cri corona turn saudi arabia flight india travel follow corona protocol ,0
799,@ChitrakarSanam Yes. Their logic is: “The vaccine doesn’t guarantee that you don’t get corona again and that you’ll still have to take these precautions that we are taking already even after you get the jab. So I’d rather not get vaccinated and continue being cautious.”,logic vaccin doesnt guarante dont corona youll precaut jab vaccin continu cautiou ,0
800,COVID-19 vaccine: Govt signs fresh deal with Serum Institute for 20 million Covishield doses So Proud Of You @SerumInstIndia @adarpoonawalla Sir 🙏🏻❤️   https://t.co/5s34G6Ywrg #seruminstitutofindia #adarpoonawalla #pune #Covishield #Corona #COVID19 #CovidVaccine,covid vaccin govt sign fresh deal serum institut million covishield proud sir ,0
801,"@RajatSharmaLive Today in your show #aajkibaatrajatsharmakesath I saw that  people were not aware of corona in nagpur,mumbai. Why not u r raising that IPL should not conduct in mumbai?",today saw peopl awar corona nagpurmumbai rais ipl conduct mumbai ,0
802,@TOIHyderabad Can you ask why prc is pending for years when corona has affected only in 2020 are all our exhausted at one jolt it's same case with all the states I remember Orissa cm offered 4 months salary ahead during tough time,ask prc pend year corona affect exhaust jolt case state rememb orissa offer month salari ahead tough time ,0
803,Suggestion...Just like Polio Vaccination Please identify Every Building/Complex in Particular Zone Organise/Schedule a Date And Do CORONA Vaccination of Entire Building/ Complex on the Single Day  To Speed Up the Process @CMOMaharashtra,suggestionjust like polio vaccin identifi buildingcomplex particular zone organiseschedul date corona vaccin entir build complex singl day speed process ,0
804, https://t.co/sz16A9BGVI  For more information visit our web Wikipedia #WhatsApp #BBNaijaHighlights #Binance #Barryjhay #BoycottChicken #Corona #digitalart #ETH #Ethiopia #FriendsOfProf #FriendsOfProf #HarryMeghanOprah #ibrahimzarapTUTUKLANSIN #imgxnct #IWD #JAY #Japan,inform visit web wikipedia ,0
805,"Haryana reports 4 COVID-19 fatalities, 336 new cases. Infection tally rises to 2,73,087, death toll 3,062. The number of active cases of the disease in the state stands at 2,263.#HaryanaNoConfidenceMotion #HaryanaGovernment #COVID #coronavirus @mlkhattar #Corona",haryana report covid fatal new case infect talli rise death toll number activ case diseas state stand ,1
806,"Dear @ICMRDELHI the current status of #Covishield &amp; #Covaxin are still ""Restricted use in emergency situation"" or allowed in any condition? Please share press notification if any @MoHFW_INDIA @SerumInstIndia @BharatBiotech #CovidVaccine #COVID #Corona   https://t.co/loN5f0Rpso",dear current statu restrict emerg situat allow condit share press notif ,0
807,Attended International Women’s Day Felicitation Function of Corona Warriors in Malwani Malad W Org by Mr Parvez Shaikh  https://t.co/krLKoycQnn,attend intern woman day felicit function corona warrior malwani malad org parvez shaikh ,0
808,Mahdi Navardi 😎Member of Iranian Graphic Designer 🇮🇷 Photo by : @zlf_saeid #name #graphic #designer #graphic_arts #typography #mahdinavardi #graphic_designer #design #art #canada #logo #logo_design #vancouver #toronto  #مهدی_نوردی #مهدی #نوردی #کرونا #corona #travel #trip  https://t.co/WTtwr1flHk,mahdi navardi member iranian graphic design photo ,0
809,"How long will you keep crying Corona, Turn on the Saudi Arabia flight from India, we will travel by following the Corona Protocol. @MOISaudiArabia @KingSalman @FaisalbinFarhan @GACACare @AljawazatKSA @KSAMOFA @KSAmofaEN @abdulhadimans @IndianEmbRiyadh ✈️✈️  #resumeflightsIND_KSA",long cri corona turn saudi arabia flight india travel follow corona protocol ,0
810,@ChitrakarSanam Yes. Their logic is: “The vaccine doesn’t guarantee that you don’t get corona again and that you’ll still have to take these precautions that we are taking already even after you get the jab. So I’d rather not get vaccinated and continue being cautious.”,logic vaccin doesnt guarante dont corona youll precaut jab vaccin continu cautiou ,0
811,COVID-19 vaccine: Govt signs fresh deal with Serum Institute for 20 million Covishield doses So Proud Of You @SerumInstIndia @adarpoonawalla Sir 🙏🏻❤️   https://t.co/5s34G6Ywrg #seruminstitutofindia #adarpoonawalla #pune #Covishield #Corona #COVID19 #CovidVaccine,covid vaccin govt sign fresh deal serum institut million covishield proud sir ,0
812,"@RajatSharmaLive Today in your show #aajkibaatrajatsharmakesath I saw that  people were not aware of corona in nagpur,mumbai. Why not u r raising that IPL should not conduct in mumbai?",today saw peopl awar corona nagpurmumbai rais ipl conduct mumbai ,0
813,@TOIHyderabad Can you ask why prc is pending for years when corona has affected only in 2020 are all our exhausted at one jolt it's same case with all the states I remember Orissa cm offered 4 months salary ahead during tough time,ask prc pend year corona affect exhaust jolt case state rememb orissa offer month salari ahead tough time ,0
814,Suggestion...Just like Polio Vaccination Please identify Every Building/Complex in Particular Zone Organise/Schedule a Date And Do CORONA Vaccination of Entire Building/ Complex on the Single Day  To Speed Up the Process @CMOMaharashtra,suggestionjust like polio vaccin identifi buildingcomplex particular zone organiseschedul date corona vaccin entir build complex singl day speed process ,0
815, https://t.co/sz16A9BGVI  For more information visit our web Wikipedia #WhatsApp #BBNaijaHighlights #Binance #Barryjhay #BoycottChicken #Corona #digitalart #ETH #Ethiopia #FriendsOfProf #FriendsOfProf #HarryMeghanOprah #ibrahimzarapTUTUKLANSIN #imgxnct #IWD #JAY #Japan,inform visit web wikipedia ,0
816,Make corona small again' #COVID19 #pandemic #CoronaVirusUpdates #IndiaFightsCorona  https://t.co/Qjnouswwz6,corona small ,0
817,"*Sirmaur Corona Sample Details*   RTPCR pending 0, positive 0  RTPCR New 288, positive 32, Inprocess 25  Trunat 0  Sai hospital TNC 0, positive 0  Sai hospital RAT 0, Positive 0  RAT 170, positive 0  Total sample 458, Positive 32  Recovered 2  Active 112  #COVID19 #7pmbulletin  https://t.co/tjD7gntTg5",sirmaur corona sampl detail rtpcr pend posit rtpcr new posit inprocess trunat sai hospit tnc posit sai hospit rat posit rat posit total sampl posit recov activ ,0
818,First dose done... 👉🏼  https://t.co/PKWYWe7gVX . #vaccine #covid #coronavirus #pandemic #health #corona #vaccines #vaccination #virus #billgates #medicine #lockdown #firstdose #science #firstdosedone💉✔️ #influenza #news #doctor #firstdosetoday #healthcare #who #flu #immunization,dose ,0
819,What Yoongi wants Yoongi Gets ....Corona go to Hell (in Hwasa's voice),yoongi yoongi corona hell hwasa voic ,0
820,#AVIANS! Corona Test Camp Tommorow 10th of March once again team of District Health Department would available in Society from #11.30 AM onwards for next 2-3 hours  Residents can avail the facility of free testing of COVID-19  #Antigentest  &amp; #rtpcr   @ #Club_AV   @CMOfficeUP  https://t.co/JaciyodKmy,corona test camp tommorow march team district health depart avail societi onward hour resid avail facil free test covid ,0
821,@siddaramaiah : @BSYBJP govt have swallowed 3 thousand crores in #Corona management. That's why I tell our party workers to say it loudly and convey the message to people.,govt swallow thousand crore manag that tell parti worker loudli convey messag peopl ,0
822,"@nehaviveknair Neha, as a result of corona ,academic quality has become the casualty. Teachers, parents and children are also unhappy for reasons of their own. Al have become bored.😔😔😔🕉️🕉️🙏🌹🇮🇳🌹🙏  https://t.co/2Zrz7TXXMG",neha result corona academ qualiti casualti teacher parent child unhappi reason bore ,0
823,"@Olga_Zah Thank you Olga ,for the post. Hope I can show it to my students when the Corona is over.🙏🙏🙏🕉️🕉️🕉️😃😃😃🙏🌹🇮🇳🌹🙏  https://t.co/v01tSFepU2",olga post hope student corona ,0
824,Abhi bhi waqt hai man jao Modi.. Corona virus is not a dangerous disease for ELECTION and VOTERS.. It is a simple flue for healthy and strong people.. Corona is a Chinese POLITICS and bpp for you.. 🙉🙈🙊,abhi bhi waqt hai man jao modi corona viru danger diseas elect voter simpl flue healthi strong peopl corona chines polit bpp ,0
825,@bilqisnurganiyu Awas corona,awa corona ,0
826,"@BBMPCOMM , new strains of corona virus have been threatened whole Bangalore, but still  these people doesn't care our safety. I hope a common man issue needs to addressed.  Thanks, Harshavardhan Reddy",new strain corona viru threaten bangalor peopl doesnt care safeti hope common man issu address harshavardhan reddi ,0
827,@Shafqat_Mahmood Ministry is talking about spring break and universities are talking about online classes kindly be on a page at least in this corona drama,ministri talk spring break univers talk onlin class kindli page corona drama ,0
828,"@IbrahimLaraib @zaidia @gcuniversitylhr @RajaYassirPTI @TeamSarwar @GcuAsa @GcuNew @gcu_official @GcuTrolls @Shifa_Saahir @PunjabHed @hecpkofficial @hakhan_01 Basically it is not a problem of a university or department,we have a anarkali bazar near gcu so if we look at that then we need a complete lockdown,what will happen if we close educational institutes.Perhaps there may b something other rather than corona fear.😏 #Shafqatmehmood",basic problem univers departmentw anarkali bazar near gcu look complet lockdownwhat happen close educ institutesperhap corona fear ,0
