,tweet,clean_tweet,hastags,attherate,urls,emojis
457,Ashish shellar is seen initiating vaccine at Rs 1000 in mumbai when state is committed to free vaccine. Some r selling injection beds n ambulance Sewa. Stop this pl. offer insurance to all covids. State can give electricity n property tax waivers @BJP4Maharashtra @BJP4India,Ashish shellar is seen initiating vaccine at Rs 1000 in mumbai when state is committed to free vaccine Some r selling injection beds n ambulance Sewa Stop this pl offer insurance to all covids State can give electricity n property tax waivers ,[],"['@BJP4Maharashtra', '@BJP4India']",[],[]
458,@uzairsurhio HahHaha let’s see if that changes after vaccine or not! 😆, HahHaha let’s see if that changes after vaccine or not ,[],['@uzairsurhio'],[],['😆']
459,U.S. administers 300.3 million doses of COVID-19 vaccines - CDC  https://t.co/r7JUsno2YV #Sipgrab #UnitingPeopleWithThePossibilities,US administers 3003 million doses of COVID19 vaccines  CDC  ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/r7JUsno2YV'],[]
460,@abhijitmajumder Don't report deaths ... Simple .... US : Deaths before vaccine .. India : Deaths after vaccines ..., Dont report deaths  Simple  US : Deaths before vaccine  India : Deaths after vaccines ,[],['@abhijitmajumder'],[],[]
461,Don't report deaths ... Simple .... US : Deaths before vaccine .. India : Deaths after vaccines ...,Dont report deaths  Simple  US : Deaths before vaccine  India : Deaths after vaccines ,[],[],[],[]
462,"US, India, China account for 60% of Covid vaccine doses distributed: WHO - The Economic Times  https://t.co/LyFuaRgw9B @DrTedros",US India China account for 60% of Covid vaccine doses distributed: WHO  The Economic Times  ,[],['@DrTedros'],['https://t.co/LyFuaRgw9B'],[]
463,"@Samrejuvenated @bmcbbsr @CMO_Odisha @IPR_Odisha @HFWOdisha @HUDDeptOdisha @SRC_Odisha Ye, I just took my 2nd dose today.😶but leaving that, the problem remains the same. We have shortage of vaccine currently, so the govt will do what they think is necessary in this situation. And this will continue till we get a large quantity of vaccine, which will take time.", Ye I just took my 2nd dose todaybut leaving that the problem remains the same We have shortage of vaccine currently so the govt will do what they think is necessary in this situation And this will continue till we get a large quantity of vaccine which will take time,[],"['@Samrejuvenated', '@bmcbbsr', '@CMO_Odisha', '@IPR_Odisha', '@HFWOdisha', '@HUDDeptOdisha', '@SRC_Odisha']",[],['😶']
464,#GetVaccinatedSoonIndia  We need vaccines, We need vaccines,['#GetVaccinatedSoonIndia'],[],[],[]
465,Who offered vaccines to Private Hospitals?,Who offered vaccines to Private Hospitals,[],[],[],[]
466,Mission completed 2nd vaccine  #covaxine  Go corona go...,Mission completed 2nd vaccine Go corona go,['#covaxine'],[],[],[]
467,"@Samrejuvenated @bmcbbsr @CMO_Odisha @IPR_Odisha @HFWOdisha @HUDDeptOdisha @SRC_Odisha Again a stupid question. You do know we are going through shortage of vaccine, right? In this situation its important to vaccinate those who are due the 2nd dose because if not then all those 1st dose are wasted. Govt is going this for a reason, they know what they are doing.😅", Again a stupid question You do know we are going through shortage of vaccine right In this situation its important to vaccinate those who are due the 2nd dose because if not then all those 1st dose are wasted Govt is going this for a reason they know what they are doing,[],"['@Samrejuvenated', '@bmcbbsr', '@CMO_Odisha', '@IPR_Odisha', '@HFWOdisha', '@HUDDeptOdisha', '@SRC_Odisha']",[],['😅']
468,So why don't you just start the vaccination for 18+group. Sir aapki technique hi galat he.. Some people are not so educated here. So if you can start giving vaccine to 18+ people. They can motivate their parents or grand parents. These elderly people only listen to their children,So why dont you just start the vaccination for 18+group Sir aapki technique hi galat he Some people are not so educated here So if you can start giving vaccine to 18+ people They can motivate their parents or grand parents These elderly people only listen to their children,[],[],[],[]
469,And currently vaccination has started for 45+age group. But in some villages people are not taking vaccine rather they are threatening the health workers. They don't want to take vaccines.. Literally they are coming to beat the health workers. You have heard of this news maybe.,And currently vaccination has started for 45+age group But in some villages people are not taking vaccine rather they are threatening the health workers They dont want to take vaccines Literally they are coming to beat the health workers You have heard of this news maybe,[],[],[],[]
470,"The covid patients house of Padanpur panchayat, jamukoli panchayat of Jatani constituency,#Odisha and Jatani Church,Jatani covid vaccine centre were santised by #pandavjenafoundation led by Chairman santosh jena.This work was moderated by sarbeswar khelar. #OdishaFightsCorona  https://t.co/o4h3k8HYcv",The covid patients house of Padanpur panchayat jamukoli panchayat of Jatani constituency and Jatani ChurchJatani covid vaccine centre were santised by led by Chairman santosh jenaThis work was moderated by sarbeswar khelar ,"['#pandavjenafoundation', '#OdishaFightsCorona']",[],['https://t.co/o4h3k8HYcv'],[]
471,@INeetuDabas First vaccine of India ❤️, First vaccine of India ,[],['@INeetuDabas'],[],['❤️']
472,The excitement for the second dose of vaccine combined with the anxiousness of getting a slot on Cowin yet again is a devil's combo.,The excitement for the second dose of vaccine combined with the anxiousness of getting a slot on Cowin yet again is a devils combo,[],[],[],[]
473,So why don't you just start the vaccination for 18+group. Sir aapki technique hi galat he.. Some people are not so educated here. So if you can start giving vaccine to 18+ people. They can motivate their parents or grand parents. These elderly people only listen to their children,So why dont you just start the vaccination for 18+group Sir aapki technique hi galat he Some people are not so educated here So if you can start giving vaccine to 18+ people They can motivate their parents or grand parents These elderly people only listen to their children,[],[],[],[]
474,"@ZahebHussain @kailash04111956 @RNTata2000 🤣🤣🤣 their is no problem of money, problem is shortage of vaccine ( shortage of vaccine materials)...  So please check news not tv shows  Ok I am working in wfh mode that doesn't means labour can't work they need money too",  their is no problem of money problem is shortage of vaccine ( shortage of vaccine materials) So please check news not tv shows Ok I am working in wfh mode that doesnt means labour cant work they need money too,[],"['@ZahebHussain', '@kailash04111956', '@RNTata2000']",[],"['🤣', '🤣', '🤣']"
475,"The Indian government plans to launch a study on mixing of #vaccines, which is reportedly to be completed in the next two months. @MNayak81176988  @AkashKu42935083 @KALINGAKESHAR18  @KalyanSethi  @SwadhinSethi5.  https://t.co/1jvQseIeFu",The Indian government plans to launch a study on mixing of which is reportedly to be completed in the next two months ,"['#vaccines,']","['@MNayak81176988', '@AkashKu42935083', '@KALINGAKESHAR18', '@KalyanSethi', '@SwadhinSethi5.']",['https://t.co/1jvQseIeFu'],[]
476,@RahulGandhi Lot of confusion on vaccine  policy of GOI. Everything on Ram bharosey., Lot of confusion on vaccine policy of GOI Everything on Ram bharosey,[],['@RahulGandhi'],[],[]
477,"For easier future references in 2025, posting this picture today to mark my 1st jab of COVID-19 Vaccine. ✌🏼  P.S.: The best part was getting vaccinated at my own school - MES Bal Shikshan Mandir!   #covid_19 #vaccine #Pune #India  https://t.co/aELVpTdxq9",For easier future references in 2025 posting this picture today to mark my 1st jab of COVID19 Vaccine  PS: The best part was getting vaccinated at my own school  MES Bal Shikshan Mandir ,"['#covid_19', '#vaccine', '#Pune', '#India']",[],['https://t.co/aELVpTdxq9'],['✌🏼']
478,"@TimesNow This gentleman,so called BJP Vaccine man, if seen anywhere,Covid pandemic situation would be remembered", This gentlemanso called BJP Vaccine man if seen anywhereCovid pandemic situation would be remembered,[],['@TimesNow'],[],[]
479,"@nimmala @9rajnish How cum when shortage of vaccines r there....u ppl managed to get almost 40,000 shots 🙄🤔", How cum when shortage of vaccines r thereu ppl managed to get almost 40000 shots ,[],"['@nimmala', '@9rajnish']",[],"['🙄', '🤔']"
480,"@timesofindia Nothing Doing ,no tax payer money should go to any states as center can arrange centralised vaccine but they have to purchase as in name of Health,There is typically very sad state of affairs,as money used by politicians", Nothing Doing no tax payer money should go to any states as center can arrange centralised vaccine but they have to purchase as in name of HealthThere is typically very sad state of affairsas money used by politicians,[],['@timesofindia'],[],[]
481,"Sir, kids want to know when their vaccine will be out..@mygovindia @DrJitendraSingh  https://t.co/tvFe0ZE1mG",Sir kids want to know when their vaccine will be out ,[],['@DrJitendraSingh'],['https://t.co/tvFe0ZE1mG'],[]
482,"@impuni @Piyushmody999 @MandarSawant184 @jitengajaria @pallavict @CAPratikKarpe Difficult times for MVA govt.....,they can't buy vaccines as ""Vasooli"" has stopped", Difficult times for MVA govtthey cant buy vaccines as Vasooli has stopped,[],"['@impuni', '@Piyushmody999', '@MandarSawant184', '@jitengajaria', '@pallavict', '@CAPratikKarpe']",[],[]
483,Just got my second dose of the Pfizer vaccine!!! 💉#fullyvaxed #PfizerVaccine #dubai  https://t.co/pfSXzHRDib,Just got my second dose of the Pfizer vaccine  ,"['#PfizerVaccine', '#dubai']",[],['https://t.co/pfSXzHRDib'],['💉']
484,@timesofindia @RahulGandhi can you please come out in open and talk about how ur Congress govt in Punjab had profited by selling the state vaccines to private players...then we will talk about what where the center has gone wrong, can you please come out in open and talk about how ur Congress govt in Punjab had profited by selling the state vaccines to private playersthen we will talk about what where the center has gone wrong,[],"['@timesofindia', '@RahulGandhi']",[],[]
485,Why?? The people are not getting vaccinated even they book their slot for vaccination..and workers are frequently saying they don't have vaccine..is it part of carelessness or reality of unavailability of vaccine.. The Condition of CHC LALGANJ  #UttarPradesh #VaccineShortage,Why The people are not getting vaccinated even they book their slot for vaccinationand workers are frequently saying they dont have vaccineis it part of carelessness or reality of unavailability of vaccine The Condition of CHC LALGANJ ,"['#UttarPradesh', '#VaccineShortage']",[],[],[]
486,Government Vaccine Data Shows Centre Distributed 6.95 Crore More Doses Than It Got: RTI Activist,Government Vaccine Data Shows Centre Distributed 695 Crore More Doses Than It Got: RTI Activist,[],[],[],[]
487,Further notice ! Wtf cancel 2nd dose of vaccine 🙄😒,Further notice  Wtf cancel 2nd dose of vaccine ,[],[],[],"['🙄', '😒']"
488,"These elitist crap-bags will never understand the difference. They should understand that unlike theirs, not everyone in the family consume alcohol. But medicine and vaccine are needed for everyone. These are the ubiquitous COVID for this society. Use Periyar as a Vaccine",These elitist crapbags will never understand the difference They should understand that unlike theirs not everyone in the family consume alcohol But medicine and vaccine are needed for everyone These are the ubiquitous COVID for this society Use Periyar as a Vaccine,[],[],[],[]
489,Judge tosses Houston hospital workers' lawsuit over vaccine requirement  https://t.co/JS4XVnT3Ki #Sipgrab #UnitingPeopleWithThePossibilities,Judge tosses Houston hospital workers lawsuit over vaccine requirement  ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/JS4XVnT3Ki'],[]
