,Unnamed: 0,created_at,username,tweet,language,replies_count,retweets_count,likes_count
1057,290,2021-06-13 21:16:12 India Standard Time,trikutanews,"There shall be no change of roaster, timings and restrictions from Monday. Same restrictions to remain effective this week.Please Stay Vigilant against #COVID19.Take all Corona safety measures and Be safe: DC #Kathua  https://t.co/tJ6TVUYQKm",en,0.0,0.0,0
1058,291,2021-06-13 21:09:39 India Standard Time,colonelsharotri,"@kapsshimla You seem to ignore tht a soldier dz not fear from death and age s no factor. Calling the due precaution  concerning Corona pendemic sugested by a former soldier and a responsible citizen, as fear of death, shows your irresponsible and unacceptable attitude/approach. So very sad.",en,0.0,0.0,0
1059,292,2021-06-13 21:04:05 India Standard Time,helpindia18,"Shama Das,village-Sijuput, Tamando,Bbsr,due to Lockdown the 2nd wave of corona is facing a lot of problems to lack of food.our Help India rushed to her home and provided her food for 20days @CMO_Odisha @PMOIndia @bmcbbsr @cpbbsrctc @SSEPD2 @Naveen_Odisha @DMKhordha @HFWOdisha  https://t.co/Fm6Gn8Maty",en,0.0,0.0,7
1060,293,2021-06-13 21:01:44 India Standard Time,rohanpa81377240,@chkanwarpal @has please sir open the school  . There is a big problem in education system . Students are not  so able to understand the concept . And students are mentally disturbed . Corona is now in controlled stage so please notice towards this also,en,0.0,0.0,0
1061,294,2021-06-13 20:58:13 India Standard Time,sahneydeepak,Similar to Corona actually some kind of virus,en,0.0,0.0,7
1062,295,2021-06-13 20:38:13 India Standard Time,peeyushkhanna,@myogiadityanath @CMOfficeUP @AdminLKO @narendramodi @sunilbansalbjp @ChiefSecyUP @SanyuktaBhatia Pl stop COVID command center lko from making annoying calls daily repeatedly asking corona information from us.This call center seems filling call quota.,en,0.0,1.0,0
1064,297,2021-06-13 20:32:20 India Standard Time,lambodarmohant4,Mask Distribution with Corona Awareness Program by Odisha Kudumi Sena different areas of Patna block of Keonjhar District. @DistAdmKeonjhar @spkeonjhar @CMO_Odisha @hNFYUQ3CwX2BuIS  https://t.co/DXF8J8kz18,en,0.0,4.0,11
1066,299,2021-06-13 20:16:34 India Standard Time,24topnews_,"Manipur: 530 people including two personnel from the Central Police Armed Force have tested positive for #COVID19 during the last 24 hours.   On the other hand, 15 infected people died in the last 24 hours increasing the corona death toll to 974 in the state.",en,0.0,0.0,6
1067,300,2021-06-13 20:09:46 India Standard Time,mohamedali2018n,..Disaster of corona war and climate war will surely intensify. Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm  https://t.co/yv1cE1pVlu  #CoronaClimateWarCalamity #EURO2020 6pVG8R  https://t.co/a6fCydR1G8,en,0.0,7.0,10
1069,302,2021-06-13 20:08:09 India Standard Time,mohamedali2018n,..Disaster of corona war and climate war will surely intensify. Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm  https://t.co/yv1cE1pVlu  #CoronaClimateWarCalamity #EURO2020 6pVG8R  https://t.co/a6fCydR1G8,en,0.0,3.0,5
1070,303,2021-06-13 19:56:24 India Standard Time,akshitsaxena28,Lockdown opening  #Corona #LockDown  https://t.co/yd9kd5GI7m,en,1.0,0.0,1
1073,306,2021-06-13 19:28:12 India Standard Time,vinilchacko,One of the good things that happened during these Corona days was introducing my son to the nature. Happy to see the twinkle in his eyes when he touched the sapling seeded by him. #GardenersWorld #nature #environment  https://t.co/0BTT7Tkn07,en,0.0,0.0,6
1076,309,2021-06-13 19:24:40 India Standard Time,leo18282024,#CancelAssamBoardExams #WakeUpSEBAAHSEC #WakeUpAssamGovt  @aboyobbhuyan @sajin_aktar @subba_rishi  #vivekleo #CANCELASSAMBOARDEXAM  The 3rd wave of Corona has started   Le Assam govt :-  https://t.co/hcIolJcep7,en,0.0,2.0,4
1078,311,2021-06-15 04:54:20 India Standard Time,sohamsharma12,"@PemaKhanduBJP @MoHFW_INDIA @PMOIndia @libang_alo @SerumInstIndia Heartily salute to your incomparable work, 🙏if you are in this state like heaven, the corona will end very soon!! @Honorable Chief Minister @Shri Pema Khandu Sir",en,0.0,0.0,0
1079,312,2021-06-15 04:51:19 India Standard Time,krrishvp23,"@mpponguleti Hi Sir plz Help my friend He effected CORONA,His Lungs also Infected,From last 20days taking Treatment but not recovered and still now they paid almost 30laks..plz sir they Con't Bear This much amount.plz..sir 🙏🙏🙏 need ur Help. Kumar 9912704759.we r frm Kothagdem  https://t.co/Uug18Z2lww",en,0.0,0.0,0
1080,313,2021-06-15 04:47:53 India Standard Time,krrishvp23,"@puvvada_ajay Hi Sir we r from Badradri kothgudem. Plz Help my friend He effected CORONA,His Lungs also Infected,From last 20days taking Treatment but not recovered and still now they paid almost 30laks..plz sir they Con't Bear This much amount.plz..sir 🙏🙏🙏🙏 need ur Help.  https://t.co/9wIsO9Yh3N",en,0.0,0.0,0
1082,315,2021-06-15 02:32:08 India Standard Time,mohamedali2018n,@INasser_Mohmmed Disaster of corona war and climate war will surely intensify. Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD   https://t.co/GuuhMkwoLy #CoronaClimateWarCalamity  https://t.co/RFkZmWdtYQ,en,0.0,2.0,3
1084,317,2021-06-15 00:47:58 India Standard Time,junaidpurkayas1,"| মানুহে মানুহৰ বাবে | | Being Reason For Smile 🙂 |   Distributed Refreshments &amp; Food Packets to the Corona Warriors, Rikshaw Driver's &amp; Needy People .  Humanity is an ocean; if a few drops of the ocean are dirty, the ocean does not become dirty.  – Mahatma Gandhi.  https://t.co/BYuF6vfFEw",en,0.0,0.0,2
1089,322,2021-06-14 23:57:39 India Standard Time,anirbandesmukh,@srk_priya World has changed weather we agree or not. Things won’t go back as it was before corona. Thr business dynamics has and so has the opportunities. It’ll create a ripple affect,en,1.0,0.0,1
1091,324,2021-06-14 23:08:57 India Standard Time,bardoliguide,Today's Corona News Statistics of Surat and Bardoli ..  #bardoli #bardolinagar #surat #suratcity #covid_19 #sardarnagribardoli #CoronaVirus #COVID19 #stayhomestaysafe #coronaupdates #coronapositive #bardoliguide  https://t.co/bDrqoLhQwe,en,0.0,0.0,1
1092,325,2021-06-14 23:08:00 India Standard Time,manojyadaviyc,Informed @AkashvaniAIR about the work done by me and my team during the Corona pandemic.Thanks आकाशवाणी for giving me a platform to express my work done during difficult times of corona.  @IYC @INCMumbai @srinivasiyc @BhaiJagtap1 @GaneshYadavINC @sanjaynirupam @JanetDsoza  https://t.co/xDW5CyaPAQ,en,0.0,3.0,21
1093,326,2021-06-14 23:05:51 India Standard Time,nik_sawant09,"According to reports, 5000 vehicles entered Shimla in the last 36 hours, third wave is coming 😖😖 #Shimla #CoronaPandemic #Corona #CoronaUpdate",en,0.0,0.0,2
1094,327,2021-06-14 23:03:13 India Standard Time,badal28289982,Get #vaccinated at upgraded high school Dhumnagar on 16 06 2021 from 7am to 1pm. Together we fight to defeat corona viruses.@imamsb @rizwanahmadcongpresident @FarhanA63401083  @MohtamimAlam @kHoda @ZRahman @faheem,en,0.0,0.0,4
1095,328,2021-06-14 22:56:44 India Standard Time,manojpochat,Finally this small girl discovered origin of #COVID19 #Virus #Corona she knows it very well how it started &amp;spread across.👂🎧 @aparanjape @sudhirmehtapune @c_aashish @ShefVaidya @BMrinmayee @vinay1011 @DeoSahil @cIndraneel @prachee_ps @ParagKMT @muglikar_ @SidShirole @IAS_Rubal  https://t.co/iWtD8oyqSO,en,3.0,3.0,38
1096,329,2021-06-14 22:36:27 India Standard Time,anjaligupta12,"How? Whether administration is sleeping? How in Corona time, they r able to open office after 7? @DM_Bhadrak @SecyChief",en,0.0,1.0,9
1097,330,2021-06-14 22:26:32 India Standard Time,martinamotwani,Do good be good and don’t worry about anything. All gonna good soon. We fight and win through this pandemic Corona . #dogood #begood #stayhome #staysafe #stayhomestaysafe @ Udaipur - The City of Lakes  https://t.co/CmeMYk738U,en,0.0,0.0,0
1098,331,2021-06-14 22:19:12 India Standard Time,sankhabanerje10,"Sir, when kids vaccine will come out before 3rd wave of corona? Because kids are vulnerable. Could you please answer this. @BillGates  https://t.co/M8wggNG4jo",en,0.0,0.0,0
1099,332,2021-06-14 22:17:09 India Standard Time,sankhabanerje10,"Sir, when kids vaccine will come out before 3rd wave of corona? Because kids are vulnerable. Could you please answer this.@KremlinRussia_E  https://t.co/leauSGlDZo",en,0.0,0.0,0
1100,333,2021-06-14 22:11:22 India Standard Time,kasanaykk,"In the presence of NYV Yogesh kasana and Mamta sharma,Block Sikandra(Dausa) Slogan writing  Awareness for Corona and ""Catch the rain"". Nehru Yuva kendra Sangathan (Dausa) @Nyksindia @mygovindia @CEOMyGovIndia  @ZameerAnwar2 @AshokChandnaINC @RajCMO  https://t.co/7TK1objojQ",en,1.0,0.0,4
1101,334,2021-06-14 22:06:54 India Standard Time,newspatro,"Today's Question: These days too, Corona Infected are seen as untouchable in some Nepali societies, What can we do to remove such mentality?  #newspatro #Nepal #Corona #Questionbox  https://t.co/a7ZeVBQBK6",en,0.0,0.0,0
1105,338,2021-06-14 21:40:10 India Standard Time,rameshs19,"@rakeshprakash1 @WFRising @NammaBengaluroo @tinucherian @Namma_ORRCA @TVMohandasPai @BLRrocKS @sajjanrajmehta In essential shops corona won't spread, only in non essential shops corona spreads. In Govt offices, garments etc., corona won't spread, only in non essential shops corona spreads. Who the hell makes this kind of decisions ????",en,0.0,0.0,0
1106,339,2021-06-14 21:39:35 India Standard Time,sanjusoni01,"Now, I'm also a part of #DettolSalutes campaign !!! good marketing strategy by #DettolIndia to create awareness among people and pay tribute to #Corona_warriors 🙏 #Dettolprotectors  #JayHind #COVID19 @DettolIndia  https://t.co/jGXzW3f6Fy",en,0.0,0.0,2
1107,340,2021-06-14 21:25:59 India Standard Time,bhartiya101,@TIRATHSRAWAT @cmouttarakhand @DhirajGarbyal Plz direct the authorities to use 45+ allocated vaccines to 18+ group. You did announced it but it is not happening on the ground. The disparity is failing the whole campaign #VaccineRegistration #vaccine #COVID19 #Corona #coronavirus,en,0.0,0.0,0
1109,342,2021-06-14 21:15:36 India Standard Time,samarjeet_n,"today 4 new Case's only #Corona 8n our Bokaro Distt  And  4520 people were vaccinated, Bokaro distt",en,0.0,1.0,4
1111,344,2021-06-14 21:02:15 India Standard Time,mudithastir,Looks like delhi people have declared victory over corona.,en,0.0,0.0,0
1113,346,2021-06-14 20:38:43 India Standard Time,shankar15121955,"@TV9Bharatvarsh @iamomtiwari The producer &amp; exporter of Corona,  the land greedy CCP leaders,  the killer of 4 million people will definitely face the fury of nature's wrath shortly in the form of deluge,  radiation,  famine, earthquake and other natural disasters.  No one can evade his bad KARMA",en,0.0,0.0,0
1114,347,2021-06-14 20:36:04 India Standard Time,t_magalir,@swamisaranamm Corona line brother.CORONA with these people for 4 years.makkal thogai kuraindu vidum Tamil nattil.sarayam factory Ku  lockdown  ini.makkalukum lockdown madu company kum lockdown.two in one Gopal amagopal😂kazham ini permanent close.kazham = O.  https://t.co/NNgxUJBH9u,en,0.0,0.0,0
1115,348,2021-06-14 20:32:23 India Standard Time,krrishvp23,"@SonuSood Hi Sir plz Help my friend He effected CORONA,His Lungs also Infected,From last 20days taking Treatment but not recovered and still now they paid almost 30laks..plz sir they Con't Bear This much amount.plz..sir 🙏🙏🙏🙏 need ur Help. Kumar 9912704759 still he is Hospital  https://t.co/UC67y2Dk5A",en,0.0,0.0,0
1116,349,2021-06-14 20:30:45 India Standard Time,foodietweeter,"@amitsurg Somehow, ""coincidentally"", no liberal jhandaa wala handle has commented anything on this so far. Guess all have tested corona positive around this time? 🤔 I am so ""surprised""! 😂 #Corona #flyover",en,0.0,0.0,0
1117,350,2021-06-14 20:28:55 India Standard Time,krrishvp23,"@KTRTRS Hi Sir plz Help my friend He effected CORONA,His Lungs also Infected,From last 20days taking Treatment but not recovered and still now they paid almost 30laks..plz sir they Con't Bear This much amount.plz..sir 🙏🙏🙏🙏 need ur Help. Kumar 9912704759  https://t.co/wVp63iMtNX",en,0.0,0.0,0
1118,351,2021-06-14 20:28:15 India Standard Time,tmmanju_tm,"Dear @ArvindLBJP, an unrelated guy just simply cutting the tree. If resident question, they are creating fear.  Whats the way to address and taking action against such people. Hope we learnt some lesson from corona.  @BBMPCOMM  @BBMPAdmn ? Ward Konanakunte..",en,0.0,1.0,1
1119,352,2021-06-14 20:26:56 India Standard Time,william67335893,People during the Covid 19 Crisis in Thailand  by @William67335893  https://t.co/qVtQk8fCGM #Thailand #ThailandNews #Thai #pattaya #streetphotography #streetphoto #COVID19 #Covid_19 #COVID #Corona #pandemic #pandemia #StaySafe #staypositive #StayHealthy #staystrong #coronavirus,en,0.0,1.0,1
1121,354,2021-06-14 20:16:04 India Standard Time,vilasravat,"@AjitPawarSpeaks @mrhasanmushrif Your dear congress leaders enjoyed gokul election when Corona was at peak and lockdown was required, now situation is out of control, you want more  days lockdown",en,0.0,0.0,0
1125,358,2021-06-14 19:57:42 India Standard Time,sanwarspeaks,He Is Corona Warrior Ramdev Is An Economist  Ravi Shankar Is An Environmentalist  https://t.co/CZqVOi16x5,en,0.0,0.0,1
1126,359,2021-06-14 19:53:57 India Standard Time,satchidanandam5,Thanks for busting the unscrupulous traderes supplying duplicate CORONA life saving drugs. It is being observed that duplicate gingers are recently flooded in the market . Requested to take urgent action in busting the Nexus. @bmcbbsr @rajaaswain @odisha_police,en,0.0,0.0,2
1128,361,2021-06-14 19:30:39 India Standard Time,sohranpal,@panwar_smita Honorable Sister Smita!!!! Badal's happiness is not being felt due to Corona.,en,0.0,0.0,0
1132,365,2021-06-14 19:10:36 India Standard Time,trikutanews,"14 June 2021 : Bulletin on Novel Corona Virus ( #COVID19 ) #Jammu and #Kashmir reports 599 new positive cases, 290284 recovered so far  https://t.co/vOiT0yYDGs",en,1.0,1.0,0
1133,366,2021-06-14 19:05:42 India Standard Time,suvrajitdhar3,New lockdown rules will be implemented from 16th June 2021 #CoronaSecondWave #Corona #COVID19  #WestBengal #westbengallockdown  https://t.co/X98i7uYV23,en,0.0,1.0,1
1134,367,2021-06-14 19:04:28 India Standard Time,rajz22raju,"I firmly  believe that our honourable cm @himantabiswa  will make Assam reach new high only thing holding back is corona virus so called Chinese virus, way he is making admistration work against drugs is awesome ( many many thanks to @assampolice for there works in tough Time).",en,0.0,0.0,0
1135,368,2021-06-14 18:54:08 India Standard Time,profstahil,"Parking problem at Sec 5, Indira Nagar Lucknow. In this Corona pandemic illegal parking is done in front of private houses,dozens of vehicles are parked and people are moving around without mask. The shopkeepers also park vehicles here near Hari Om Park Bhoothnath Market.",en,1.0,0.0,0
1137,370,2021-06-18 04:41:07 India Standard Time,abhijith_atl,"A #old pic ! not too old, just several months ago from now. I don’t know where we are going. This #corona &amp; #lockdown2021 kills many people mentally and #property  Where is end ? Can we free ourselves from #unmasking ?  Can we #smile again like old #times ?  https://t.co/uIIzzH5JLi",en,0.0,0.0,1
1138,371,2021-06-18 03:49:05 India Standard Time,extra_fluffyx,Can't be corona vaccine be like that polio key drops.,en,0.0,0.0,3
1141,374,2021-06-18 00:46:51 India Standard Time,mankanwalc,Fighting the war against Corona at SubDivision Payal!  #COVID19 #vaccination @PunjabGovtIndia @LudhianaDpro,en,0.0,0.0,7
