,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken
2185,"Hospital beds available at Janakpuri super speciality hospital at Janakpuri New Delhi.
This has been converted into COVID-19 hospital just now ( started admitting patients from 5:00pm 28th April 2021)

Janakpuri Superspeciality Hospital 

Contact no- 01128504100 #Covid19IndiaHelp",en,['#Covid19IndiaHelp'],[],[],"['Hospital', 'beds', 'available', 'at', 'Janakpuri', 'super', 'speciality', 'hospital', 'at', 'Janakpuri', 'New', 'Delhi', 'This', 'has', 'been', 'converted', 'into', 'COVID-19', 'hospital', 'just', 'now', 'started', 'admitting', 'patients', 'from', '5:00pm', '28th', 'April', '2021', 'Janakpuri', 'Superspeciality', 'Hospital', 'Contact', 'no', '01128504100', 'Covid19IndiaHelp']",
2186,United States Airlifts Emergency Supplies to Help India Address Deadly Second Wave of COVID-19 Pandemic | Press Release | U.S. Agency for International Development,en,[],[],[],"['United', 'States', 'Airlifts', 'Emergency', 'Supplies', 'to', 'Help', 'India', 'Address', 'Deadly', 'Second', 'Wave', 'of', 'COVID-19', 'Pandemic', 'Press', 'Release', 'U.S', 'Agency', 'for', 'International', 'Development']",
2187,"Replying to 
@Aniruddha1994B",en,[],['@Aniruddha1994B'],[],"['Replying', 'to', 'Aniruddha1994B']",
2188,"Source : JHU CSSE COVID 19 shows as of 6th april New Cases Lodged were : 1,15,736. 

@gopalkagarwal
 
@BBCWorld
 

Lies",en,[],"['@gopalkagarwal', '@BBCWorld']",[],"['Source', 'JHU', 'CSSE', 'COVID', '19', 'shows', 'as', 'of', '6th', 'april', 'New', 'Cases', 'Lodged', 'were', '1,15,736', 'gopalkagarwal', 'BBCWorld', 'Lies']",
2189,"Covid-19 in India: A country struggling to breathe 
@BBC
 News live  BBC https://youtu.be/Gm_4CD0zWB4 via 
@YouTube
 
@narendramodi
 pls save us do something fast sir",en,[],"['@BBC', '@YouTube', '@narendramodi']",['https://youtu.be/Gm_4CD0zWB4'],"['Covid-19', 'in', 'India', 'A', 'country', 'struggling', 'to', 'breathe', 'BBC', 'News', 'live', 'BBC', 'https', 'youtu.be/Gm_4CD0zWB4', 'via', 'YouTube', 'narendramodi', 'pls', 'save', 'us', 'do', 'something', 'fast', 'sir']",
2190,#JUST IN| BJP’s Englishbazar candidate Sreerupa Mitra Chaudhury tests positive for Covid-19. Admitted to a hospital in Kolkata. Englishbazar Assembly Constituency in Malda district of Bengal goes to polls tomorrow.,en,['#JUST'],[],[],"['JUST', 'IN', 'BJP', '’', 's', 'Englishbazar', 'candidate', 'Sreerupa', 'Mitra', 'Chaudhury', 'tests', 'positive', 'for', 'Covid-19', 'Admitted', 'to', 'a', 'hospital', 'in', 'Kolkata', 'Englishbazar', 'Assembly', 'Constituency', 'in', 'Malda', 'district', 'of', 'Bengal', 'goes', 'to', 'polls', 'tomorrow']",
2191,"My friend's wife is in critical condition in #Covid_19, need Remdesvir 6 vial
if any one can help to get it in Kolkata please inform

@wbdhfw
 
@MahuaMoitra
 
@KPSouthDiv
 
@CPKolkata
 
@MamataOfficial
 
Please Help ",en,"['#Covid_19,']","['@wbdhfw', '@MahuaMoitra', '@KPSouthDiv', '@CPKolkata', '@MamataOfficial']",[],"['My', 'friend', ""'s"", 'wife', 'is', 'in', 'critical', 'condition', 'in', 'Covid_19', 'need', 'Remdesvir', '6', 'vial', 'if', 'any', 'one', 'can', 'help', 'to', 'get', 'it', 'in', 'Kolkata', 'please', 'inform', 'wbdhfw', 'MahuaMoitra', 'KPSouthDiv', 'CPKolkata', 'MamataOfficial', 'Please', 'Help']",
2192,"#Bengal #Covid Update: 17,207 new cases recorded in past 24 hrs, 77 deaths

3821 cases in #Kolkata",en,"['#Bengal', '#Covid', '#Kolkata']",[],[],"['Bengal', 'Covid', 'Update', '17,207', 'new', 'cases', 'recorded', 'in', 'past', '24', 'hrs', '77', 'deaths', '3821', 'cases', 'in', 'Kolkata']",
2193,"Though Covid 19 spread every where but efforts mad by your government is outstanding. We are proud of you & your team.
@narendramodi
 
@AmitShah
 
@PiyushGoyal
 
@BJP4India",en,[],"['@narendramodi', '@AmitShah', '@PiyushGoyal', '@BJP4India']",[],"['Though', 'Covid', '19', 'spread', 'every', 'where', 'but', 'efforts', 'mad', 'by', 'your', 'government', 'is', 'outstanding', 'We', 'are', 'proud', 'of', 'you', 'your', 'team', 'narendramodi', 'AmitShah', 'PiyushGoyal', 'BJP4India']",
2194,"#LargestVaccineDrive #Unite2FightCorona 

Registration for the newly eligible category for COVID-19 vaccination opens today at 4PM on http://CoWIN.gov.in and Aarogya Setu app.",en,"['#LargestVaccineDrive', '#Unite2FightCorona']",[],[],"['LargestVaccineDrive', 'Unite2FightCorona', 'Registration', 'for', 'the', 'newly', 'eligible', 'category', 'for', 'COVID-19', 'vaccination', 'opens', 'today', 'at', '4PM', 'on', 'http', 'CoWIN.gov.in', 'and', 'Aarogya', 'Setu', 'app']",
2195,No beds for #Covid patients in UP: Solicitor General Tushar Mehta tells SC in #SiddiqueKappan case,en,"['#Covid', '#SiddiqueKappan']",[],[],"['No', 'beds', 'for', 'Covid', 'patients', 'in', 'UP', 'Solicitor', 'General', 'Tushar', 'Mehta', 'tells', 'SC', 'in', 'SiddiqueKappan', 'case']",
2196,"""COVID 19 RESOURCES IN WESTBENGAL.""

 SCAN THE QR CODE TO VISIT THE SITE OR TAP ON THE LINK .Sourcelink:https://covidresourceswestbengal.carrd.co

A share can save someone's life... u never know. 

Please share as much as possible ,so that it reaches as many people as possible.",en,[],[],[],"['COVID', '19', 'RESOURCES', 'IN', 'WESTBENGAL', 'SCAN', 'THE', 'QR', 'CODE', 'TO', 'VISIT', 'THE', 'SITE', 'OR', 'TAP', 'ON', 'THE', 'LINK', 'Sourcelink', 'https', 'covidresourceswestbengal.carrd.co', 'A', 'share', 'can', 'save', 'someone', ""'s"", 'life', 'u', 'never', 'know', 'Please', 'share', 'as', 'much', 'as', 'possible', 'so', 'that', 'it', 'reaches', 'as', 'many', 'people', 'as', 'possible']",
2197,"Replying to 
@narendramodi",en,[],['@narendramodi'],[],"['Replying', 'to', 'narendramodi']",
2198,"But CM of Bihar Government not infected by #Covid
Communist CM of Kerala found #Covid positive
4 candidates of #Modi hating parties died in West Bengal, no #BJP candidate though

@YashwantSinha
 will ask 
@ndtv
 to give some negative news from BJP, he is failing to find some.",en,"['#Covid', '#Covid', '#Modi', '#BJP']","['@YashwantSinha', '@ndtv']",[],"['But', 'CM', 'of', 'Bihar', 'Government', 'not', 'infected', 'by', 'Covid', 'Communist', 'CM', 'of', 'Kerala', 'found', 'Covid', 'positive', '4', 'candidates', 'of', 'Modi', 'hating', 'parties', 'died', 'in', 'West', 'Bengal', 'no', 'BJP', 'candidate', 'though', 'YashwantSinha', 'will', 'ask', 'ndtv', 'to', 'give', 'some', 'negative', 'news', 'from', 'BJP', 'he', 'is', 'failing', 'to', 'find', 'some']",
2199,"#crochet after ages, during the long wait at the hospital. Finished something I had started before #covid hit me. The pace was much slower, I had to rest every now and then, but it was relaxing.",en,"['#crochet', '#covid']",[],[],"['crochet', 'after', 'ages', 'during', 'the', 'long', 'wait', 'at', 'the', 'hospital', 'Finished', 'something', 'I', 'had', 'started', 'before', 'covid', 'hit', 'me', 'The', 'pace', 'was', 'much', 'slower', 'I', 'had', 'to', 'rest', 'every', 'now', 'and', 'then', 'but', 'it', 'was', 'relaxing']",
2200,"We want exam cancellation of class 10 due to increasing of covid 19....

@BanglarGorboMB
 
@abhishekaitc
 
@parthodasgupta",en,[],"['@BanglarGorboMB', '@abhishekaitc', '@parthodasgupta']",[],"['We', 'want', 'exam', 'cancellation', 'of', 'class', '10', 'due', 'to', 'increasing', 'of', 'covid', '19', 'BanglarGorboMB', 'abhishekaitc', 'parthodasgupta']",
2201,"BJYM karyakartas have been working day & night on the ground as well as online to support India's fight against COVID 19. With #BJYMDoctorHelpline the organization takes a step further in bringing relief to the citizens in these trying times. 
@Tejasvi_Surya
 
@CharuPragya",en,['#BJYMDoctorHelpline'],"['@Tejasvi_Surya', '@CharuPragya']",[],"['BJYM', 'karyakartas', 'have', 'been', 'working', 'day', 'night', 'on', 'the', 'ground', 'as', 'well', 'as', 'online', 'to', 'support', 'India', ""'s"", 'fight', 'against', 'COVID', '19', 'With', 'BJYMDoctorHelpline', 'the', 'organization', 'takes', 'a', 'step', 'further', 'in', 'bringing', 'relief', 'to', 'the', 'citizens', 'in', 'these', 'trying', 'times', 'Tejasvi_Surya', 'CharuPragya']",
2202,"All superheroes don't wear a cape. Some wear a white coat and a stethoscope around their neck. 
IMI Kolkata celebrates the International Superhero Day by recognizing the selfless efforts of all medical professionals and front line Covid-19 warriors across the whole world. 

#IMIK",en,['#IMIK'],[],[],"['All', 'superheroes', 'do', ""n't"", 'wear', 'a', 'cape', 'Some', 'wear', 'a', 'white', 'coat', 'and', 'a', 'stethoscope', 'around', 'their', 'neck', 'IMI', 'Kolkata', 'celebrates', 'the', 'International', 'Superhero', 'Day', 'by', 'recognizing', 'the', 'selfless', 'efforts', 'of', 'all', 'medical', 'professionals', 'and', 'front', 'line', 'Covid-19', 'warriors', 'across', 'the', 'whole', 'world', 'IMIK']",
2203,"There’s no #CowinApp. You need to login to the portal for #covid #VaccineRegistration. 

#CoWin #COVID19India",en,"['#CowinApp.', '#covid', '#VaccineRegistration.', '#CoWin', '#COVID19India']",[],[],"['There', '’', 's', 'no', 'CowinApp', 'You', 'need', 'to', 'login', 'to', 'the', 'portal', 'for', 'covid', 'VaccineRegistration', 'CoWin', 'COVID19India']",
2204,"Times of India: Covaxin found to neutralise 617 variant of Covid-19: Dr Fauci.
https://timesofindia.indiatimes.com/india/covaxin-found-to-neutralise-617-variant-of-covid-19-dr-fauci/articleshow/82284139.cms?UTM_Source=Google_Newsstand&UTM_Campaign=RSS_Feed&UTM_Medium=Referral…

via 
@GoogleNews",en,[],['@GoogleNews'],['https://timesofindia.indiatimes.com/india/covaxin-found-to-neutralise-617-variant-of-covid-19-dr-fauci/articleshow/82284139.cms?UTM_Source=Google_Newsstand&UTM_Campaign=RSS_Feed&UTM_Medium=Referral…'],"['Times', 'of', 'India', 'Covaxin', 'found', 'to', 'neutralise', '617', 'variant', 'of', 'Covid-19', 'Dr', 'Fauci', 'https', 'timesofindia.indiatimes.com/india/covaxin-found-to-neutralise-617-variant-of-covid-19-dr-fauci/articleshow/82284139.cms', 'UTM_Source=Google_Newsstand', 'UTM_Campaign=RSS_Feed', 'UTM_Medium=Referral…', 'via', 'GoogleNews']",
2205,"In the mddle of night,after mking numrs clls if u r able to get beds for needy,oxygn for some ppl n save few lives,I swear .it's milln times more satisfying thn being a part of any biggest event.We can't sleep when people are infrnt of hospitals waiting for a bed. #Kolkata #Covid",en,"['#Kolkata', '#Covid']",[],[],"['In', 'the', 'mddle', 'of', 'night', 'after', 'mking', 'numrs', 'clls', 'if', 'u', 'r', 'able', 'to', 'get', 'beds', 'for', 'needy', 'oxygn', 'for', 'some', 'ppl', 'n', 'save', 'few', 'lives', 'I', 'swear', 'it', ""'s"", 'milln', 'times', 'more', 'satisfying', 'thn', 'being', 'a', 'part', 'of', 'any', 'biggest', 'event.We', 'ca', ""n't"", 'sleep', 'when', 'people', 'are', 'infrnt', 'of', 'hospitals', 'waiting', 'for', 'a', 'bed', 'Kolkata', 'Covid']",
2206,"@elonmusk
 Hey Mr Musk can you please donate some oxygen to India or some medical equipment or funding, we here in India are really struggling with the second covid-19 wave. Hundreds of thousands are dying everyday and there is a shortage or oxygen supply. Medical equipment. Pls.",en,[],['@elonmusk'],[],"['elonmusk', 'Hey', 'Mr', 'Musk', 'can', 'you', 'please', 'donate', 'some', 'oxygen', 'to', 'India', 'or', 'some', 'medical', 'equipment', 'or', 'funding', 'we', 'here', 'in', 'India', 'are', 'really', 'struggling', 'with', 'the', 'second', 'covid-19', 'wave', 'Hundreds', 'of', 'thousands', 'are', 'dying', 'everyday', 'and', 'there', 'is', 'a', 'shortage', 'or', 'oxygen', 'supply', 'Medical', 'equipment', 'Pls']",
2207,"The World Health Organization (WHO) has said India’s deadly Covid-19 second wave was caused by a “perfect storm” of mass gatherings, low vaccination rates and more contagious variants.",en,[],[],[],"['The', 'World', 'Health', 'Organization', 'WHO', 'has', 'said', 'India', '’', 's', 'deadly', 'Covid-19', 'second', 'wave', 'was', 'caused', 'by', 'a', '“', 'perfect', 'storm', '”', 'of', 'mass', 'gatherings', 'low', 'vaccination', 'rates', 'and', 'more', 'contagious', 'variants']",
2208,"#Bengal #Covid Update: 16,403 new cases recorded in past 24 hrs 

3708 cases in #Kolkata",en,"['#Bengal', '#Covid', '#Kolkata']",[],[],"['Bengal', 'Covid', 'Update', '16,403', 'new', 'cases', 'recorded', 'in', 'past', '24', 'hrs', '3708', 'cases', 'in', 'Kolkata']",
2209,"If you are in #Kolkata and need to refill an oxygen cylinder, let me know. Can help. #COVIDEmergency #COVID #Covid19",en,"['#Kolkata', '#COVIDEmergency', '#COVID', '#Covid19']",[],[],"['If', 'you', 'are', 'in', 'Kolkata', 'and', 'need', 'to', 'refill', 'an', 'oxygen', 'cylinder', 'let', 'me', 'know', 'Can', 'help', 'COVIDEmergency', 'COVID', 'Covid19']",
2210,"In a show of solidarity, CEOs of some 40 top American companies have come together to create a global task force to mobilise resources to help India fight the battle against Covid-19.",en,[],[],[],"['In', 'a', 'show', 'of', 'solidarity', 'CEOs', 'of', 'some', '40', 'top', 'American', 'companies', 'have', 'come', 'together', 'to', 'create', 'a', 'global', 'task', 'force', 'to', 'mobilise', 'resources', 'to', 'help', 'India', 'fight', 'the', 'battle', 'against', 'Covid-19']",
2211,"In these Covid times our earnest prayer to Lord Hanuman to guide us towards Sanjeevani Booti to get this world rid of Covid-19

#hanumanjayanti #hanuman #pawanputra #lordhanuman",en,"['#hanumanjayanti', '#hanuman', '#pawanputra', '#lordhanuman']",[],[],"['In', 'these', 'Covid', 'times', 'our', 'earnest', 'prayer', 'to', 'Lord', 'Hanuman', 'to', 'guide', 'us', 'towards', 'Sanjeevani', 'Booti', 'to', 'get', 'this', 'world', 'rid', 'of', 'Covid-19', 'hanumanjayanti', 'hanuman', 'pawanputra', 'lordhanuman']",
2212,"If you are  aged 45 years or above, Go and get yourself vaccinated now. The COVID-19 vaccine is safe & available at your nearest healthcare center. From 1st may Vaccine will be available for  everyone above the age of 18 years. 
#IndiaStayStrong 
#VaccineBhiPrecautionsBhi",en,"['#IndiaStayStrong', '#VaccineBhiPrecautionsBhi']",[],[],"['If', 'you', 'are', 'aged', '45', 'years', 'or', 'above', 'Go', 'and', 'get', 'yourself', 'vaccinated', 'now', 'The', 'COVID-19', 'vaccine', 'is', 'safe', 'available', 'at', 'your', 'nearest', 'healthcare', 'center', 'From', '1st', 'may', 'Vaccine', 'will', 'be', 'available', 'for', 'everyone', 'above', 'the', 'age', 'of', '18', 'years', 'IndiaStayStrong', 'VaccineBhiPrecautionsBhi']",
2213,"#Bengal #covid #report Covid cases in the state have gone up by 30 times in the last one month. Yes, in the #election month. Please note 
@ECISVEEP",en,"['#Bengal', '#covid', '#report', '#election']",['@ECISVEEP'],[],"['Bengal', 'covid', 'report', 'Covid', 'cases', 'in', 'the', 'state', 'have', 'gone', 'up', 'by', '30', 'times', 'in', 'the', 'last', 'one', 'month', 'Yes', 'in', 'the', 'election', 'month', 'Please', 'note', 'ECISVEEP']",
2214,"
Sorry to inform you all that 
Dr. Goutam Naskar, DipNIH, 11th Batch, is no more with us . 
Being Covid-19 infected he was admitted in Charnok Hospital for last 10-12 days and died yesterday at 9.30 pm. 
Om Shanti. 

See FB page for dt.",en,[],[],[],"['Sorry', 'to', 'inform', 'you', 'all', 'that', 'Dr', 'Goutam', 'Naskar', 'DipNIH', '11th', 'Batch', 'is', 'no', 'more', 'with', 'us', 'Being', 'Covid-19', 'infected', 'he', 'was', 'admitted', 'in', 'Charnok', 'Hospital', 'for', 'last', '10-12', 'days', 'and', 'died', 'yesterday', 'at', '9.30', 'pm', 'Om', 'Shanti', 'See', 'FB', 'page', 'for', 'dt']",
2215,"Ensure that your loved ones wear masks. 
Ensure that they have washed their hands with soap or alcohol based handrub, before they put their masks on.
#covidsafety #covid_19 #mask #COVID19 #CovidIndia  #oilindia #oilindialimited #oilindialtd",en,"['#covidsafety', '#covid_19', '#mask', '#COVID19', '#CovidIndia', '#oilindia', '#oilindialimited', '#oilindialtd']",[],[],"['Ensure', 'that', 'your', 'loved', 'ones', 'wear', 'masks', 'Ensure', 'that', 'they', 'have', 'washed', 'their', 'hands', 'with', 'soap', 'or', 'alcohol', 'based', 'handrub', 'before', 'they', 'put', 'their', 'masks', 'on', 'covidsafety', 'covid_19', 'mask', 'COVID19', 'CovidIndia', 'oilindia', 'oilindialimited', 'oilindialtd']",
2216,"How could a nation get entertained watching 
@IPL
 when its people are loosing jobs, getting infected with #COVID and dying without getting Oxygen. Shame on #centralgovernment, 
@BCCI
 and all related Sponsors. These entities seem to have no compassion towards the grave situation ",en,"['#COVID', '#centralgovernment,']","['@IPL', '@BCCI']",[],"['How', 'could', 'a', 'nation', 'get', 'entertained', 'watching', 'IPL', 'when', 'its', 'people', 'are', 'loosing', 'jobs', 'getting', 'infected', 'with', 'COVID', 'and', 'dying', 'without', 'getting', 'Oxygen', 'Shame', 'on', 'centralgovernment', 'BCCI', 'and', 'all', 'related', 'Sponsors', 'These', 'entities', 'seem', 'to', 'have', 'no', 'compassion', 'towards', 'the', 'grave', 'situation']",
2217,"I think that God is giving a message to us through covid-19 which is : you are only guest of this earth, you are not owner of this earth.
#Corona2ndWave ",en,['#Corona2ndWave'],[],[],"['I', 'think', 'that', 'God', 'is', 'giving', 'a', 'message', 'to', 'us', 'through', 'covid-19', 'which', 'is', 'you', 'are', 'only', 'guest', 'of', 'this', 'earth', 'you', 'are', 'not', 'owner', 'of', 'this', 'earth', 'Corona2ndWave']",
2218,"Dear God kindly help us from covid-19 second wave of India.
#COVID19 ",en,['#COVID19'],[],[],"['Dear', 'God', 'kindly', 'help', 'us', 'from', 'covid-19', 'second', 'wave', 'of', 'India', 'COVID19']",
2219,"Covid-19 is hitting way too close to everyone's home. With a sad heart but with strong faith in the God, today I kneel down in prayer, asking for a full recovery of those with Covid-19  and in pain, and God I'm asking You to protect & cover us with your healing hands and love.",en,[],[],[],"['Covid-19', 'is', 'hitting', 'way', 'too', 'close', 'to', 'everyone', ""'s"", 'home', 'With', 'a', 'sad', 'heart', 'but', 'with', 'strong', 'faith', 'in', 'the', 'God', 'today', 'I', 'kneel', 'down', 'in', 'prayer', 'asking', 'for', 'a', 'full', 'recovery', 'of', 'those', 'with', 'Covid-19', 'and', 'in', 'pain', 'and', 'God', 'I', ""'m"", 'asking', 'You', 'to', 'protect', 'cover', 'us', 'with', 'your', 'healing', 'hands', 'and', 'love']",
2220,"Delhi Pradesh Congress Committee has set up a Control Room to help those who are affected by the COVID-19, Pandemic in Delhi. 

The Mobile No 9625777907 & Whatsapp No.9625777907 will be operational round the clock 
@INCIndia
  
@TARUNRAHUL",en,[],"['@INCIndia', '@TARUNRAHUL']",[],"['Delhi', 'Pradesh', 'Congress', 'Committee', 'has', 'set', 'up', 'a', 'Control', 'Room', 'to', 'help', 'those', 'who', 'are', 'affected', 'by', 'the', 'COVID-19', 'Pandemic', 'in', 'Delhi', 'The', 'Mobile', 'No', '9625777907', 'Whatsapp', 'No.9625777907', 'will', 'be', 'operational', 'round', 'the', 'clock', 'INCIndia', 'TARUNRAHUL']",
