tweet,clean_tweet,hastags,attherate,urls,emojis
ONE WORD FOR @makemytrip service:  EXTRAORDINARY!! 🔥🔥  Even at 12:13am during Covid era. Hats off.  @makemytripcare,ONE WORD FOR service: EXTRAORDINARY  Even at 12:13am during Covid era Hats off ,[],"['@makemytrip', '@makemytripcare']",[],"['🔥', '🔥']"
Every contribution counts. Find out how you can also help these organisations fight COVID-19 in India ⬇️ #Covid19IndiaHelp,Every contribution counts Find out how you can also help these organisations fight COVID19 in India  ,['#Covid19IndiaHelp'],[],[],['⬇️']
"@my_umcofficial @ULHASNAGAR_ @SwachhUMC @ThaneCollector @JagrukU @manchtv @AilaniMla we shopkeepers of Ulhasnagar do not want increase in timing to keep shop open, instead reduce morning two hours and increase evening two hours, Number of covid cases are negligable plz help 🙏🙏", we shopkeepers of Ulhasnagar do not want increase in timing to keep shop open instead reduce morning two hours and increase evening two hours Number of covid cases are negligable plz help ,[],"['@my_umcofficial', '@ULHASNAGAR_', '@SwachhUMC', '@ThaneCollector', '@JagrukU', '@manchtv', '@AilaniMla']",[],"['🙏', '🙏']"
"Covid-19 flourishes under the Myanmar junta: ""Doctors and nurses on the front line of a civil-disobedience movement refuse to staff government-run hospitals....Medical professionals who volunteer on nongovernmental response teams are at risk of arrest."" #WhatsHappeningInMyanmar",Covid19 flourishes under the Myanmar junta: Doctors and nurses on the front line of a civildisobedience movement refuse to staff governmentrun hospitalsMedical professionals who volunteer on nongovernmental response teams are at risk of arrest ,['#WhatsHappeningInMyanmar'],[],[],[]
Abs check.. Hanging leg raise.. . #abs #workout   #gymnastics #Weightlifting #yoga #Olympics #OlympicGames #Olympics2021 #Olympics2020 #Olympicsindia #OlympicGamesTokyo2020 #olympischespelen #OlympicGamesTokyo2020 #Tokyo2020 #TokyoOlympics #TokyoOlympics2021 #Tokyo2021 #Covid_19  https://t.co/b7wjc5q4M9,Abs check Hanging leg raise  ,"['#abs', '#workout', '#gymnastics', '#Weightlifting', '#yoga', '#Olympics', '#OlympicGames', '#Olympics2021', '#Olympics2020', '#Olympicsindia', '#OlympicGamesTokyo2020', '#olympischespelen', '#OlympicGamesTokyo2020', '#Tokyo2020', '#TokyoOlympics', '#TokyoOlympics2021', '#Tokyo2021', '#Covid_19']",[],['https://t.co/b7wjc5q4M9'],[]
Every contribution counts. Find out how you can also help these organisations fight COVID-19 in India ⬇️ #Covid19IndiaHelp,Every contribution counts Find out how you can also help these organisations fight COVID19 in India  ,['#Covid19IndiaHelp'],[],[],['⬇️']
"The COVID-19 vaccine is highly effective,but small percentage of people well still get ill from COVID-19 after vaccination. you could also pass the virus on to others who are not vaccinated. Everyone should continue to distance.wear mask clean hands frequently.",The COVID19 vaccine is highly effectivebut small percentage of people well still get ill from COVID19 after vaccination you could also pass the virus on to others who are not vaccinated Everyone should continue to distancewear mask clean hands frequently,[],[],[],[]
@koelc @Westin @WestinGurgaonND @smukerjee99 Expect the unexpected . Hyatt Regency closed down due to Covid, Expect the unexpected  Hyatt Regency closed down due to Covid,[],"['@koelc', '@Westin', '@WestinGurgaonND', '@smukerjee99']",[],[]
#India continues its Global #Covid cooperation as soon as its own position stabilises. Remarkable cooperation with #Bangladesh &amp; #Indonesia to help each other in times of needs. Surely a friend in need is friend indeed.  https://t.co/Z9RMgNQA9c, continues its Global cooperation as soon as its own position stabilises Remarkable cooperation with amp to help each other in times of needs Surely a friend in need is friend indeed ,"['#India', '#Covid', '#Bangladesh', '#Indonesia']",[],['https://t.co/Z9RMgNQA9c'],[]
Every contribution counts. Find out how you can also help these organisations fight COVID-19 in India ⬇️ #Covid19IndiaHelp,Every contribution counts Find out how you can also help these organisations fight COVID19 in India  ,['#Covid19IndiaHelp'],[],[],['⬇️']
@itsRanveer56 Not open for all due to COVID., Not open for all due to COVID,[],['@itsRanveer56'],[],[]
"@AdamaneAnish @CNNnews18 @SiddiquiMaha Wel ur missing d point. It’s not about supporting the Gandhi’s , it’s bout the lies this feku modi is spinning. Have a guts to show where has money from PMcares gone, why not come clean on Pegasus, be true on Covid deaths, lack of oxygen…", Wel ur missing d point It’s not about supporting the Gandhi’s  it’s bout the lies this feku modi is spinning Have a guts to show where has money from PMcares gone why not come clean on Pegasus be true on Covid deaths lack of oxygen…,[],"['@AdamaneAnish', '@CNNnews18', '@SiddiquiMaha']",[],[]
The coup leaders (the military) are unable to control the COVID-19 outbreak in Myanmar. They are committing genocide by letting COVID-19 spread on purpose. Many have died and many are dying. Let the world know.   #savemyanmarpeoplefrommilitarycoup  https://t.co/nwMoEg1FJU,The coup leaders (the military) are unable to control the COVID19 outbreak in Myanmar They are committing genocide by letting COVID19 spread on purpose Many have died and many are dying Let the world know ,['#savemyanmarpeoplefrommilitarycoup'],[],['https://t.co/nwMoEg1FJU'],[]
"@ShineHamesha @MamataOfficial @ArvindKejriwal @SitaramYechury @officeofssbadal @PressClubOfI1 @MamataOfficial @ArvindKejriwal @SitaramYechury @officeofssbadal @PressClubOfI1  OUTBURSTS WITHOUT PROOF that IT raids are bcz of fearless coverage of covid by #DainikBhaskar ARESILLY! 😜   Then there must be many IT Raids on media houses,political netas who have also criticised!", OUTBURSTS WITHOUT PROOF that IT raids are bcz of fearless coverage of covid by ARESILLY  Then there must be many IT Raids on media housespolitical netas who have also criticised,['#DainikBhaskar'],"['@ShineHamesha', '@MamataOfficial', '@ArvindKejriwal', '@SitaramYechury', '@officeofssbadal', '@PressClubOfI1', '@MamataOfficial', '@ArvindKejriwal', '@SitaramYechury', '@officeofssbadal', '@PressClubOfI1']",[],['😜']
@drshamamohd Please follow #COVID protocol, Please follow protocol,['#COVID'],['@drshamamohd'],[],[]
Today our Corporator Aneesh Naval Makwaaney alongwith with team BJP visited *West Gaothan* residents and addressed them on how important it is to get vaccinated and shared its benefits. Also he requested people to get vaccinated as soon as possible to fight against Covid .  https://t.co/43SEhz8yw2,Today our Corporator Aneesh Naval Makwaaney alongwith with team BJP visited *West Gaothan* residents and addressed them on how important it is to get vaccinated and shared its benefits Also he requested people to get vaccinated as soon as possible to fight against Covid  ,[],[],['https://t.co/43SEhz8yw2'],[]
@oicl_csd this the service of oriental insurance on this COVID situation no service for online or support from their office.  https://t.co/ukHGFl7XuR, this the service of oriental insurance on this COVID situation no service for online or support from their office ,[],['@oicl_csd'],['https://t.co/ukHGFl7XuR'],[]
@amandamilling @JustinTomlinson @BorisJohnson @Conservatives Brexit... Yes agree  NHS... You would never know. Including Nightingales?  Kids missed school  Arresting Covid breakers  Towns... Businesses now closed  Can't defend our border   Trade can't get to shelves.  Miss-reading the room at this time!, Brexit Yes agree NHS You would never know Including Nightingales Kids missed school Arresting Covid breakers Towns Businesses now closed Cant defend our border Trade cant get to shelves Missreading the room at this time,[],"['@amandamilling', '@JustinTomlinson', '@BorisJohnson', '@Conservatives']",[],[]
CV Raman Nagar residents worry over rising Covid cases  https://t.co/MBUTQEp8Ea via @NewIndianXpress,CV Raman Nagar residents worry over rising Covid cases  via ,[],['@NewIndianXpress'],['https://t.co/MBUTQEp8Ea'],[]
"Thackeray Sarkar Health Minister Rajesh Tope says "" No #COVID19 Death in Maharashtra due to lack of Oxygen Supply  What about Hundreds Death of COVID Patients due to Defects in Oxygen Supply at Vasai, Virar, Thane, Trauma Hospital Jogeshwari, Thane, Aurangabad, Nashik, Bhiwandi?",Thackeray Sarkar Health Minister Rajesh Tope says  No Death in Maharashtra due to lack of Oxygen Supply What about Hundreds Death of COVID Patients due to Defects in Oxygen Supply at Vasai Virar Thane Trauma Hospital Jogeshwari Thane Aurangabad Nashik Bhiwandi,['#COVID19'],[],[],[]
"@PTI_News Thackeray Sarkar Health Minister Rajesh Tope says "" No #COVID19 Death in Maharashtra due to lack of Oxygen Supply  What about Hundreds Death of COVID Patients due to Defects in Oxygen Supply at Vasai, Virar, Thane, Trauma Hospital Jogeshwari, Thane, Aurangabad, Nashik, Bhiwandi?", Thackeray Sarkar Health Minister Rajesh Tope says  No Death in Maharashtra due to lack of Oxygen Supply What about Hundreds Death of COVID Patients due to Defects in Oxygen Supply at Vasai Virar Thane Trauma Hospital Jogeshwari Thane Aurangabad Nashik Bhiwandi,['#COVID19'],['@PTI_News'],[],[]
"@OpIndia_com Thackeray Sarkar Health Minister Rajesh Tope says "" No #COVID19 Death in Maharashtra due to lack of Oxygen Supply  What about Hundreds Death of COVID Patients due to Defects in Oxygen Supply at Vasai, Virar, Thane, Trauma Hospital Jogeshwari, Thane, Aurangabad, Nashik,", Thackeray Sarkar Health Minister Rajesh Tope says  No Death in Maharashtra due to lack of Oxygen Supply What about Hundreds Death of COVID Patients due to Defects in Oxygen Supply at Vasai Virar Thane Trauma Hospital Jogeshwari Thane Aurangabad Nashik,['#COVID19'],['@OpIndia_com'],[],[]
"@ANI Thackeray Sarkar Health Minister Rajesh Tope says "" No #COVID19 Death in Maharashtra due to lack of Oxygen Supply  What about Hundreds Death of COVID Patients due to Defects in Oxygen Supply at Vasai, Virar, Thane, Trauma Hospital Jogeshwari, Thane, Aurangabad, Nashik, Bhiwandi?", Thackeray Sarkar Health Minister Rajesh Tope says  No Death in Maharashtra due to lack of Oxygen Supply What about Hundreds Death of COVID Patients due to Defects in Oxygen Supply at Vasai Virar Thane Trauma Hospital Jogeshwari Thane Aurangabad Nashik Bhiwandi,['#COVID19'],['@ANI'],[],[]
"Thackeray Sarkar Health Minister Rajesh Tope says "" No #COVID19 Death in Maharashtra due to lack of Oxygen Supply  What about Hundreds Death of COVID Patients due to Defects in Oxygen Supply at Vasai, Virar, Thane, Trauma Hospital Jogeshwari, Thane, Aurangabad, Nashik, Bhiwandi?",Thackeray Sarkar Health Minister Rajesh Tope says  No Death in Maharashtra due to lack of Oxygen Supply What about Hundreds Death of COVID Patients due to Defects in Oxygen Supply at Vasai Virar Thane Trauma Hospital Jogeshwari Thane Aurangabad Nashik Bhiwandi,['#COVID19'],[],[],[]
"Bhopal: Pregnant woman receives two Covid doses on the same day, hospital denies  https://t.co/x9MOteiCeC Download Free Press Journal official app:  https://t.co/fk5m2LwovG",Bhopal: Pregnant woman receives two Covid doses on the same day hospital denies  Download Free Press Journal official app: ,[],[],"['https://t.co/x9MOteiCeC', 'https://t.co/fk5m2LwovG']",[]
@KumariRukshmani Covid 19, Covid 19,[],['@KumariRukshmani'],[],[]
West End cast of Lion King singing Circle of Life for the first time since Covid. Incredible.    https://t.co/fehla3xkm1,West End cast of Lion King singing Circle of Life for the first time since Covid Incredible ,[],[],['https://t.co/fehla3xkm1'],[]
Vaccines Bring COVID’s Risk Down to Flu  The risk of COVID death in VACCINATED people aged 0-85 years is less than a flu death!   Flu kills ~0.1% of patients. See graph below and rejoice!   https://t.co/UL1Pp1wacT  https://t.co/BKHlvr5zoM,Vaccines Bring COVID’s Risk Down to Flu The risk of COVID death in VACCINATED people aged 085 years is less than a flu death Flu kills ~01% of patients See graph below and rejoice  ,[],[],"['https://t.co/UL1Pp1wacT', 'https://t.co/BKHlvr5zoM']",[]
"@DgpKarnataka Today we are coming from tuljapur temple to hyderabad near telangana border stopped karnataka police and asking money other wise asking covid negative reports,2persons have final vacation certificate.also  https://t.co/wDOyPljjF2  https://t.co/Q58twrfMHz", Today we are coming from tuljapur temple to hyderabad near telangana border stopped karnataka police and asking money other wise asking covid negative reports2persons have final vacation certificatealso  ,[],['@DgpKarnataka'],"['https://t.co/wDOyPljjF2', 'https://t.co/Q58twrfMHz']",[]
"Politicians have to stop playing truant and undertake all the loss of life till date in the country. Every tears shed and families destroyed by covid, the government is answerable. They have blood on their hands. @KKMPutrajaya @MuhyiddinYassin @IsmailSabri60 @DrAdhamBaba",Politicians have to stop playing truant and undertake all the loss of life till date in the country Every tears shed and families destroyed by covid the government is answerable They have blood on their hands ,[],"['@KKMPutrajaya', '@MuhyiddinYassin', '@IsmailSabri60', '@DrAdhamBaba']",[],[]
